OMA_group,seq_Mus,seq_Rattus,seq_Pan,seq_Homo,seq_Macaca,seq_Gorilla,seq_V2,seq_V5,seq_V7,seq_V9,seq_root,tree_Mus,tree_Rattus,tree_Pan,tree_Homo,tree_Macaca,tree_Gorilla,tree_V2,tree_V5,tree_V7,tree_V9,tree_root,is_gappy
1000186,665,665,663,663,663,667,665,663,663,663,663,0.007,0.01134,0.0001,0.0001,0.00299,0.00457,0.02429,0.0001,0.0077,0.02336,0,1
1000187,677,677,677,677,677,682,677,677,677,677,677,0.02198,0.01297,0.00148,0.00297,0.00745,0.00147,0.04827,0.00149,0.00606,0.05973,0,1
1000206,756,761,780,780,780,612,761,780,780,780,780,0.03926,0.03757,0.00745,0.00284,0.01312,0.05196,0.10657,0.0001,0.0213,0.07257,0,1
1000248,747,657,748,748,749,662,747,748,748,749,747,0.01244,0.05216,0.00406,0.0054,0.01733,0.00929,0.01183,0.0001,0.00635,0.04665,0,1
1000249,385,385,410,410,410,410,385,410,410,410,385,0.04694,0.05666,0.0025,0.00766,0.04953,0.02534,0.15057,0.00558,0.02631,0.15558,0,1
1000259,296,293,301,300,300,300,296,300,300,300,300,0.01045,0.02155,0.0001,0.00674,0.00425,0.00334,0.04155,0.00682,0.0094,0.04015,0,1
1000286,263,263,264,264,264,264,263,264,264,264,264,0.02574,0.03229,0.01147,0.00384,0.00787,0.00775,0.09283,0.0001,0.03122,0.08242,0,1
1000460,235,235,268,267,265,267,235,267,267,265,265,0.03683,0.03494,0.0001,0.01149,0.00756,0.0001,0.09627,0.0038,0.04056,0.07726,0,1
1000464,1070,1021,1030,1032,1030,944,1021,1032,1030,1030,1030,0.00815,0.01425,0.01213,0.0001,0.00912,0.00634,0.04188,0.00161,0.00426,0.03812,0,1
1000768,688,686,584,670,584,684,686,670,681,680,686,0.03753,0.05636,0.00703,0.00157,0.01462,0.00795,0.06917,0.00105,0.00908,0.10837,0,1
1000785,2207,2050,2209,2209,2192,2221,2204,2209,2209,2208,2208,0.04156,0.03973,0.00159,0.00247,0.01679,0.04219,0.09378,0.00093,0.00984,0.08331,0,1
1000791,1172,1173,1113,1189,1114,1189,1174,1189,1189,1190,1174,0.07845,0.05944,0.00369,0.00407,0.02309,0.0068,0.11959,0.00252,0.01111,0.17496,0,1
1000794,2134,2129,2067,2096,2097,2096,2127,2096,2096,2097,2127,0.0633,0.04043,0.0029,0.00334,0.02942,0.01012,0.13694,0.00337,0.01822,0.17082,0,1
1000807,596,598,612,596,596,612,596,612,612,596,596,0.01039,0.09693,0.00221,0.0017,0.01026,0.00442,0.0152,0.0001,0.00883,0.09888,0,1
1000810,685,626,681,681,631,706,681,681,681,681,681,0.03513,0.12576,0.0001,0.00453,0.05536,0.00453,0.02458,0.00303,0.0001,0.09498,0,1
1000817,670,670,672,672,679,672,670,672,672,672,670,0.01808,0.01194,0.00456,0.00149,0.01467,0.0001,0.03705,0.00304,0.00393,0.04046,0,1
1000818,618,618,643,643,523,642,618,643,643,643,616,0.02287,0.02897,0.00473,0.00156,0.01091,0.0297,0.08389,0.00262,0.0001,0.08316,0,1
1001353,1020,1020,1017,1017,1017,1017,1023,1017,1017,1018,1023,0.07498,0.08745,0.0059,0.00394,0.02,0.00425,0.11573,0.00162,0.02559,0.17005,0,1
1001396,1640,1640,1620,1623,1486,1672,1640,1623,1623,1653,1640,0.04067,0.04284,0.00395,0.0038,0.03051,0.00758,0.13186,0.0028,0.00566,0.14418,0,1
1001490,653,653,662,662,657,654,653,662,662,660,653,0.03723,0.05544,0.01102,0.00311,0.03117,0.0334,0.08476,0.00207,0.0126,0.09419,0,1
1001641,384,384,377,377,377,377,384,377,377,377,384,0.04948,0.02876,0.0001,0.0001,0.01602,0.0001,0.06517,0.00551,0.00651,0.09863,0,1
1002571,470,470,471,471,471,471,470,471,471,471,470,0.0207,0.03775,0.00843,0.00435,0.02413,0.00432,0.06418,0.00212,0.00616,0.0778,0,1
1002588,754,757,707,707,707,715,753,707,707,707,753,0.02894,0.0215,0.00437,0.0001,0.01239,0.00732,0.06518,0.0001,0.00821,0.0786,0,1
1002773,823,822,819,819,798,819,823,819,819,818,823,0.04824,0.05142,0.00608,0.00487,0.04313,0.00243,0.11149,0.0001,0.01649,0.11978,0,1
1002798,667,599,656,656,654,662,664,656,656,656,641,0.09378,0.0939,0.00222,0.00712,0.03545,0.06076,0.16718,0.00054,0.02178,0.17854,0,1
1002904,308,308,303,303,303,303,308,303,303,303,308,0.03014,0.02796,0.00595,0.00966,0.01612,0.00673,0.08357,0.00465,0.00405,0.09534,0,1
1002923,1163,956,1209,1209,1208,1214,1160,1209,1210,1210,1136,0.06034,0.06455,0.00751,0.01147,0.04902,0.00948,0.28318,0.00558,0.02297,0.29871,0,1
1002933,353,350,360,360,360,363,350,360,363,363,350,0.08314,0.10158,0.00551,0.0055,0.0349,0.01112,0.10387,0.0001,0.02041,0.17055,0,1
1002934,354,356,361,361,361,361,356,361,361,361,356,0.21216,0.19348,0.00273,0.0001,0.01007,0.00274,0.04393,0.00272,0.01221,0.23843,0,1
1003012,1167,1169,1176,1179,1049,1179,1167,1179,1179,1178,1167,0.0544,0.06033,0.01393,0.00345,0.04513,0.00828,0.1564,0.00214,0.03411,0.16655,0,1
1003014,378,378,421,421,351,286,378,421,418,418,375,0.01918,0.0104,0.00751,0.00989,0.01457,0.0032,0.04336,0.00208,0.0096,0.04096,0,1
1003070,1073,1058,1061,1006,1057,1073,1058,1061,1061,1059,1058,0.06526,0.03847,0.00353,0.0058,0.02051,0.02906,0.0403,0.00456,0.01226,0.06424,0,1
1003086,503,508,507,507,507,517,509,507,507,507,509,0.0345,0.0254,0.0001,0.00197,0.0112,0.00197,0.04857,0.0001,0.00869,0.07188,0,1
1003210,235,234,239,239,236,238,235,239,238,238,235,0.04876,0.03449,0.00435,0.00432,0.02575,0.0001,0.10944,0.0001,0.01059,0.13245,0,1
1003258,219,215,186,186,186,186,219,186,186,186,219,0.16043,0.09722,0.01127,0.00561,0.06716,0.00571,0.18967,0.0001,0.03661,0.28294,0,1
1003265,1341,1368,1219,1219,1163,1219,1312,1219,1219,1219,1312,0.03462,0.04224,0.00767,0.00339,0.025,0.00411,0.09308,0.00268,0.01221,0.11032,0,1
1003268,1030,1031,1032,1032,1032,1032,1031,1032,1032,1032,1031,0.01637,0.01173,0.00196,0.0001,0.0001,0.00383,0.03456,0.00119,0.00385,0.04325,0,1
1003271,883,928,937,937,924,715,928,937,937,937,928,0.04197,0.04677,0.00109,0.00109,0.00998,0.00052,0.06882,0.00325,0.00762,0.10363,0,1
1003329,1789,1788,1791,1791,1790,1793,1788,1791,1791,1790,1788,0.04274,0.03512,0.00272,0.00235,0.02395,0.00346,0.09687,0.00172,0.01211,0.11566,0,1
1003490,806,807,808,808,780,808,807,808,808,808,808,0.01959,0.02167,0.00374,0.00248,0.03348,0.00743,0.04133,0.00379,0.00254,0.02953,0,1
1003535,509,509,508,509,508,509,509,509,509,509,509,0.03747,0.04574,0.00201,0.00607,0.01817,0.00615,0.13338,0.00603,0.0192,0.14782,0,1
1003574,3120,3120,3131,3142,3066,3048,3122,3136,3123,3123,3123,0.01369,0.01116,0.00239,0.00305,0.00772,0.01961,0.04316,0.00103,0.005,0.03224,0,1
1003615,2891,2965,2962,2961,2962,2910,2964,2961,2961,2962,2964,0.01835,0.01698,0.00115,0.00294,0.00963,0.00371,0.03211,0.0011,0.00832,0.03811,0,1
1003848,827,681,827,827,827,832,823,827,827,827,823,0.01734,0.00922,0.00244,0.00122,0.00967,0.00368,0.03195,0.0012,0.00771,0.03791,0,1
1003887,417,416,435,435,433,399,417,435,435,435,435,0.01313,0.03597,0.0001,0.00469,0.09021,0.00524,0.15772,0.0001,0.02142,0.10348,0,1
1003895,988,989,986,986,986,986,987,986,986,986,987,0.0384,0.02424,0.00204,0.00102,0.00762,0.00102,0.02219,0.0001,0.00587,0.05268,0,1
1003914,1192,1213,1194,1215,1194,1216,1213,1215,1215,1215,1213,0.01709,0.02072,0.0025,0.00082,0.00739,0.00082,0.03442,0.00082,0.001,0.04774,0,1
1004135,1308,1366,1321,1321,1324,1122,1310,1321,1321,1321,1310,0.01758,0.05578,0.00688,0.00157,0.01267,0.0028,0.0206,0.0001,0.0115,0.05799,0,1
1004157,426,426,426,426,426,426,426,426,426,426,426,0.03256,0.01428,0.00695,0.00463,0.02154,0.00935,0.04931,0.0001,0.00932,0.06033,0,1
1004368,1475,1487,1494,1493,1499,1492,1488,1493,1493,1493,1488,0.04554,0.03885,0.00559,0.0091,0.01783,0.00595,0.10088,0.00316,0.0051,0.12858,0,1
1004441,694,694,708,708,709,705,694,708,708,708,694,0.03521,0.04019,0.00143,0.0043,0.0206,0.00288,0.09266,0.0001,0.01008,0.11225,0,1
1004626,728,740,729,729,729,729,728,729,729,729,729,0.01692,0.01146,0.01431,0.00276,0.00269,0.00276,0.02428,0.00136,0.00698,0.01855,0,1
1004667,480,482,479,479,479,386,480,479,479,479,480,0.1173,0.18091,0.00417,0.0001,0.03302,0.00269,0.11415,0.0001,0.02888,0.26201,0,1
1004675,419,446,341,341,334,341,419,341,341,341,341,0.06004,0.08659,0.00536,0.01594,0.07073,0.00992,0.29229,0.01533,0.10853,0.23908,0,1
1004845,1442,1442,1429,1445,1444,1339,1442,1445,1445,1445,1442,0.09588,0.15249,0.01631,0.00385,0.0205,0.00507,0.07552,0.00162,0.01609,0.19399,0,1
1004961,216,216,214,214,214,214,216,214,214,214,216,0.0422,0.07747,0.0001,0.0001,0.0305,0.0048,0.07324,0.0001,0.03578,0.11013,0,1
1004986,1506,1497,1498,1498,1498,1500,1494,1498,1498,1498,1494,0.05864,0.04413,0.00769,0.0018,0.01925,0.01043,0.11301,0.00269,0.01809,0.14314,0,1
1004997,501,492,498,498,498,482,499,498,501,501,499,0.02255,0.0118,0.0001,0.0001,0.01789,0.00623,0.01323,0.00366,0.00433,0.01788,0,1
1005001,137,137,112,133,133,134,137,133,133,133,137,0.03163,0.07961,0.00957,0.0001,0.02625,0.0001,0.21957,0.0001,0.03215,0.25746,0,1
1005064,786,787,792,792,792,800,787,792,792,792,792,0.02828,0.03868,0.00386,0.00776,0.00559,0.00672,0.15078,0.00498,0.03158,0.14513,0,1
1005093,784,776,784,784,785,795,784,784,784,784,784,0.04547,0.02942,0.0001,0.00259,0.0085,0.00661,0.11856,0.0001,0.00718,0.15025,0,1
1005110,631,631,725,633,633,633,631,633,633,633,631,0.07668,0.04251,0.00473,0.00633,0.02204,0.01116,0.14643,0.00464,0.01378,0.19816,0,1
1005116,617,666,667,667,668,669,666,667,667,668,666,0.03613,0.00849,0.00306,0.0001,0.00764,0.00457,0.07886,0.00155,0.00312,0.10726,0,1
1005128,1821,1758,1823,1821,1796,1814,1821,1824,1832,1830,1830,0.00831,0.02405,0.00388,0.00079,0.01287,0.0305,0.02606,0.0001,0.00384,0.01578,0,1
1005202,1678,1649,1624,1770,1770,1704,1765,1770,1770,1771,1765,0.08181,0.06851,0.00252,0.00228,0.02009,0.00609,0.1203,0.00221,0.01581,0.18021,0,1
1005286,504,504,500,501,501,501,504,501,501,501,504,0.02615,0.03331,0.002,0.00199,0.00619,0.0001,0.04222,0.00398,0.00377,0.06578,0,1
1005336,899,883,998,998,1004,998,901,998,998,1005,901,0.15539,0.09603,0.01529,0.00413,0.03432,0.00398,0.24811,0.00221,0.02858,0.35742,0,1
1005337,2183,1833,2229,2224,2181,2170,2185,2224,2224,2171,2185,0.04939,0.25535,0.00471,0.00665,0.04192,0.00607,0.0413,0.00234,0.0332,0.25447,0,1
1005340,1157,1157,1161,1160,1158,1159,1157,1161,1158,1158,1157,0.01308,0.02702,0.0001,0.0026,0.018,0.00211,0.06501,0.00049,0.00985,0.07402,0,1
1005341,1061,1084,1069,1065,1065,1048,1061,1069,1069,1065,1061,0.04136,0.0603,0.00253,0.0022,0.02147,0.0121,0.05387,0.00227,0.00677,0.0927,0,1
1005350,231,230,193,193,193,193,230,193,193,193,230,0.0745,0.16259,0.00537,0.01099,0.04624,0.01663,0.14472,0.00559,0.02231,0.26107,0,1
1005356,321,321,325,325,325,325,321,325,325,325,321,0.07283,0.0847,0.00627,0.00632,0.0423,0.0183,0.26964,0.00726,0.02773,0.30831,0,1
1006240,449,453,453,453,453,460,453,453,453,453,453,0.01116,0.01352,0.0001,0.00223,0.0001,0.00221,0.02575,0.00448,0.00447,0.0281,0,1
1006323,293,360,283,283,283,337,360,283,288,288,288,0.04018,0.00592,0.00364,0.0001,0.0001,0.02684,0.03171,0.0001,0.01488,0.03015,0,1
1006364,2530,2514,2517,2517,2517,2518,2521,2517,2517,2517,2521,0.03517,0.03561,0.0035,0.00369,0.00907,0.0037,0.04427,0.00083,0.00415,0.07081,0,1
1006375,856,845,865,865,865,864,853,865,865,865,853,0.06873,0.05342,0.00233,0.00116,0.00816,0.00822,0.08024,0.00119,0.01205,0.1287,0,1
1006385,526,365,533,533,533,533,522,533,533,533,522,0.15058,0.0767,0.00191,0.0115,0.02419,0.0019,0.12887,0.00191,0.02869,0.23735,0,1
1006389,446,446,444,444,444,444,446,444,444,444,446,0.03815,0.04296,0.0001,0.0001,0.00674,0.0001,0.07317,0.00228,0.00945,0.1044,0,1
1006450,979,976,973,974,976,974,976,974,974,975,976,0.0256,0.03258,0.00103,0.00207,0.0103,0.00311,0.02458,0.00103,0.00638,0.04686,0,1
1006589,731,730,738,738,738,738,730,738,738,738,730,0.02096,0.03097,0.00135,0.00271,0.00973,0.00545,0.0529,0.00134,0.00669,0.07174,0,1
1006610,1563,1561,1562,1562,1562,1562,1563,1562,1562,1562,1563,0.00846,0.00684,0.00323,0.0001,0.00428,0.00129,0.01611,0.00064,0.00218,0.01851,0,1
1006617,578,578,575,575,575,599,578,575,575,575,578,0.04357,0.0398,0.0001,0.0001,0.01036,0.01503,0.04833,0.00275,0.00432,0.07255,0,1
1006708,354,377,352,352,379,352,354,352,352,352,354,0.04564,0.09375,0.0001,0.00573,0.00765,0.00288,0.0385,0.00288,0.00679,0.11684,0,1
1006720,369,368,369,369,369,369,368,369,369,369,368,0.08622,0.01419,0.0001,0.00272,0.01792,0.00273,0.12214,0.0001,0.00443,0.19044,0,1
1006821,198,198,231,233,233,233,198,233,233,233,233,0.04569,0.00307,0.16226,0.0001,0.01803,0.0001,0.12676,0.0001,0.00844,0.00176,0,1
1006900,460,463,463,463,460,463,460,463,463,460,460,0.02838,0.03381,0.0001,0.00217,0.00924,0.0001,0.01134,0.00217,0.00396,0.03591,0,1
1006970,493,491,567,571,489,527,492,571,571,562,562,0.07521,0.04562,0.01091,0.00713,0.11144,0.01544,0.20715,0.00266,0.05226,0.17093,0,1
1006975,1736,1735,1742,1742,1624,1742,1736,1742,1742,1742,1736,0.02474,0.03999,0.00057,0.0001,0.01044,0.00222,0.04975,0.00123,0.00089,0.0793,0,1
1006990,522,548,521,521,521,522,522,521,521,521,521,0.03842,0.03369,0.0001,0.00392,0.00928,0.03499,0.09938,0.00191,0.02125,0.08156,0,1
1007001,1610,1645,1559,1618,1707,1618,1645,1618,1618,1653,1642,0.03444,0.03371,0.02055,0.00643,0.02701,0.01465,0.15615,0.00128,0.01765,0.1511,0,1
1007009,210,210,211,211,199,211,210,211,211,211,210,0.05659,0.046,0.02407,0.0145,0.02705,0.01937,0.1309,0.0001,0.02901,0.13441,0,1
1007012,150,158,149,149,151,160,158,149,159,159,159,0.0507,0.04394,0.0001,0.10426,0.04652,0.01383,0.17868,0.00639,0.0101,0.10864,0,1
1007013,151,151,165,165,165,136,151,165,165,165,151,0.0001,0.06233,0.0001,0.01208,0.0445,0.02913,0.16753,0.0001,0.02486,0.17587,0,1
1007051,507,507,508,541,508,508,507,508,508,508,507,0.03785,0.01493,0.0001,0.01,0.02263,0.01632,0.05374,0.00396,0.01018,0.06509,0,1
1007077,746,742,903,745,744,745,746,745,745,744,746,0.02516,0.03805,0.00269,0.0001,0.00542,0.0001,0.03547,0.00134,0.00674,0.06275,0,1
1007212,568,568,569,569,569,569,568,569,569,569,568,0.02841,0.01774,0.00179,0.00179,0.01532,0.00172,0.06876,0.00185,0.00838,0.08186,0,1
1007230,760,758,752,752,752,751,758,752,752,752,758,0.09163,0.06815,0.00265,0.00133,0.01013,0.05977,0.09265,0.0001,0.01027,0.11423,0,1
1007251,615,615,613,613,613,613,615,613,613,613,615,0.0328,0.02081,0.0001,0.00334,0.01055,0.00333,0.03107,0.0001,0.00648,0.05332,0,1
1007339,1960,1939,1981,1989,1990,1989,1957,1989,1989,1990,1957,0.09064,0.12601,0.01036,0.00453,0.0321,0.00807,0.25607,0.00169,0.02375,0.34628,0,1
1007343,538,538,549,549,549,550,537,549,549,549,537,0.08463,0.02544,0.00369,0.0037,0.01703,0.00559,0.11852,0.0001,0.01521,0.18235,0,1
1007348,728,734,731,731,731,731,728,731,731,731,728,0.02175,0.03541,0.00557,0.00139,0.01432,0.00546,0.05692,0.00156,0.00561,0.07802,0,1
1007421,1847,1849,1925,1925,1925,1925,1853,1925,1925,1923,1853,0.0708,0.10059,0.00614,0.00901,0.02293,0.01057,0.10012,0.00146,0.01507,0.17506,0,1
1007426,704,706,700,700,645,691,702,700,701,700,700,0.05223,0.04363,0.00145,0.00289,0.02762,0.0899,0.10774,0.00127,0.00925,0.06082,0,1
1007467,1344,1307,1338,1338,1340,1338,1345,1338,1338,1340,1345,0.05779,0.08449,0.0062,0.00682,0.06361,0.00778,0.12827,0.00084,0.02192,0.14916,0,1
1007523,452,452,345,454,345,446,452,454,454,454,452,0.01181,0.0205,0.00293,0.0001,0.01052,0.00225,0.03055,0.00221,0.00441,0.04053,0,1
1007532,395,393,397,403,397,397,395,397,397,397,395,0.10386,0.07018,0.00782,0.0078,0.05246,0.0026,0.1634,0.0001,0.0318,0.2148,0,1
1007557,354,355,356,356,356,352,354,356,356,356,354,0.03153,0.0163,0.00885,0.0001,0.02107,0.00596,0.09531,0.0029,0.01924,0.09585,0,1
1007606,960,955,1025,1025,1019,1024,960,1025,1024,1022,960,0.06863,0.07665,0.01012,0.0101,0.03766,0.00602,0.16989,0.00412,0.02499,0.20731,0,1
1007610,971,972,965,971,962,946,971,971,971,971,971,0.0118,0.0295,0.01165,0.0001,0.01595,0.00301,0.02106,0.00225,0.00548,0.03118,0,1
1007642,558,557,558,558,558,559,557,558,558,558,557,0.04161,0.04803,0.00355,0.00532,0.03518,0.00884,0.1831,0.00181,0.02431,0.19594,0,1
1007879,309,313,329,329,329,329,310,329,329,329,310,0.15797,0.31091,0.00306,0.00306,0.04385,0.00922,0.29521,0.00926,0.0009,0.56226,0,1
1008190,783,771,767,767,767,767,780,767,767,767,780,0.07928,0.07694,0.00268,0.00806,0.01239,0.00566,0.09665,0.00105,0.011,0.15582,0,1
1008256,128,128,129,129,129,129,128,129,129,129,129,0.01607,0.0001,0.01582,0.0001,0.01252,0.00779,0.07215,0.0001,0.03703,0.03538,0,1
1008270,314,314,318,307,318,410,314,318,318,318,313,0.05508,0.0709,0.00313,0.02018,0.0305,0.0198,0.18794,0.0001,0.0273,0.21136,0,1
1008279,438,437,439,439,439,456,437,439,439,439,437,0.01309,0.00553,0.0001,0.00456,0.0001,0.00228,0.02591,0.00227,0.0001,0.03218,0,1
1008376,622,678,631,678,620,676,677,678,678,678,677,0.06649,0.04993,0.03567,0.00983,0.07771,0.01023,0.1749,0.00049,0.01159,0.16368,0,1
1008497,708,709,740,740,740,717,709,740,740,740,709,0.04465,0.07409,0.00556,0.00416,0.0277,0.00431,0.06426,0.0001,0.01673,0.11065,0,1
1008503,725,725,706,706,706,706,725,706,706,706,725,0.02347,0.02563,0.00145,0.00424,0.01764,0.00114,0.06168,0.00173,0.0145,0.06684,0,1
1008599,559,558,570,570,570,570,558,570,570,570,558,0.02323,0.03606,0.0001,0.0001,0.01997,0.00526,0.05008,0.0001,0.00492,0.06617,0,1
1008600,1014,1014,1014,1014,1014,1018,1014,1014,1014,1014,1014,0.01249,0.01819,0.00493,0.00099,0.00836,0.0238,0.037,0.00087,0.00888,0.02252,0,1
1008640,724,724,721,725,725,638,724,725,725,725,725,0.01425,0.01871,0.01844,0.00415,0.0121,0.0001,0.04494,0.0001,0.00906,0.03615,0,1
1008722,418,417,425,425,425,425,418,425,425,425,418,0.01424,0.03089,0.0001,0.00472,0.02649,0.00238,0.08033,0.00234,0.00993,0.08474,0,1
1008738,594,594,594,594,594,491,594,594,594,594,592,0.01552,0.01901,0.00481,0.00194,0.01789,0.00207,0.04541,0.0001,0.00643,0.04653,0,1
1008835,831,626,831,831,831,843,831,831,831,831,831,0.00612,0.02881,0.00122,0.0001,0.0001,0.01114,0.0179,0.0001,0.00243,0.03315,0,1
1008838,441,339,440,440,440,442,440,440,440,440,440,0.05275,0.02496,0.0001,0.0001,0.0001,0.00225,0.02557,0.00225,0.0001,0.07607,0,1
1008882,416,417,458,458,455,544,419,458,458,455,419,0.10704,0.08045,0.00222,0.00895,0.02955,0.00675,0.15409,0.00216,0.0126,0.23159,0,1
1008886,2191,2209,2179,2179,2178,2183,2192,2179,2179,2179,2192,0.05071,0.05547,0.00429,0.0049,0.01922,0.0133,0.09007,0.00186,0.01335,0.1189,0,1
1008896,174,173,260,228,228,230,174,228,228,228,174,0.04805,0.01441,0.01317,0.00918,0.06985,0.02698,0.17089,0.0001,0.0426,0.14908,0,1
1008898,1266,1193,1271,1271,1066,1072,1266,1271,1171,1171,1171,0.01985,0.02037,0.00159,0.00159,0.02791,0.00284,0.0491,0.0001,0.00251,0.04157,0,1
1009012,514,548,563,599,530,599,571,599,599,563,563,0.00193,0.0001,0.0001,0.00251,0.0001,0.0025,0.01106,0.0001,0.00194,0.00855,0,1
1009079,457,457,456,456,456,456,457,456,456,456,457,0.02682,0.06259,0.00672,0.00222,0.04228,0.0001,0.11817,0.00222,0.01731,0.13848,0,1
1009155,842,841,837,837,840,837,841,837,837,838,838,0.00788,0.00306,0.0001,0.00119,0.03805,0.0001,0.04545,0.00119,0.00112,0.01527,0,1
1009222,298,298,294,294,294,294,298,294,294,294,294,0.05031,0.01479,0.01027,0.01299,0.07216,0.01839,0.19143,0.0001,0.03592,0.16958,0,1
1009354,539,538,590,590,590,590,538,590,590,590,538,0.03767,0.04259,0.0001,0.0001,0.01252,0.00169,0.05242,0.0017,0.01347,0.07983,0,1
1009414,1798,1798,1801,1801,1801,1801,1798,1801,1801,1801,1798,0.0308,0.02955,0.00358,0.00362,0.00514,0.00549,0.06463,0.0027,0.01297,0.07614,0,1
1009420,742,727,761,737,735,678,734,737,737,739,728,0.06176,0.05703,0.02244,0.00412,0.01977,0.01464,0.19571,0.0039,0.02025,0.21089,0,1
1009439,383,383,387,387,385,387,383,387,387,387,383,0.01065,0.02883,0.0026,0.0026,0.00637,0.00797,0.10368,0.00518,0.01758,0.10697,0,1
1009446,924,942,924,924,924,924,941,924,924,924,893,0.01458,0.0182,0.00328,0.0001,0.00372,0.00109,0.0542,0.00219,0.00947,0.05747,0,1
1009505,323,263,312,312,312,311,324,312,312,312,310,0.06394,0.02457,0.00652,0.00324,0.02015,0.04839,0.10523,0.0028,0.02396,0.09683,0,1
1009629,722,672,726,726,874,734,723,726,734,734,723,0.04837,0.05884,0.00416,0.00276,0.01644,0.00411,0.09992,0.00139,0.0099,0.14232,0,1
1009763,434,434,485,485,485,396,434,485,485,485,434,0.06553,0.04389,0.00411,0.0001,0.01832,0.00249,0.09569,0.00414,0.01581,0.13716,0,1
1009804,326,327,325,348,326,348,326,348,348,325,326,0.14626,0.1473,0.01536,0.00861,0.0608,0.00256,0.23665,0.00322,0.03116,0.32315,0,1
1009813,1217,1216,1237,1239,1228,1239,1217,1239,1239,1229,1217,0.02217,0.03308,0.00329,0.00246,0.01206,0.00369,0.04721,0.00287,0.0125,0.06164,0,1
1009819,1588,1645,1684,1684,1685,1684,1645,1684,1684,1684,1645,0.04703,0.06251,0.0055,0.00061,0.01806,0.00428,0.06946,0.00183,0.01285,0.1118,0,1
1009821,1232,1215,1216,1216,1216,1217,1218,1216,1216,1216,1216,0.05078,0.05698,0.00617,0.00626,0.03108,0.05563,0.15026,0.00237,0.02589,0.12573,0,1
1009948,433,434,433,428,428,438,434,464,464,428,427,0.03786,0.04691,0.03072,0.00954,0.00979,0.00282,0.10405,0.0001,0.02663,0.09362,0,1
1009959,623,627,625,625,625,625,623,625,625,625,623,0.02855,0.01823,0.00484,0.00484,0.00929,0.00161,0.04284,0.0001,0.00225,0.06209,0,1
1009964,708,650,717,717,716,617,705,717,717,716,705,0.04926,0.08783,0.0086,0.0014,0.0271,0.00542,0.07796,0.00928,0.01816,0.12975,0,1
1010017,262,262,262,262,262,263,262,262,262,262,262,0.0422,0.03055,0.0001,0.0038,0.0001,0.0897,0.10728,0.0036,0.00401,0.05577,0,1
1010085,379,425,442,442,442,410,400,442,442,442,400,0.06104,0.06253,0.00229,0.00229,0.03982,0.00727,0.10462,0.00464,0.01333,0.12733,0,1
1010170,220,220,219,220,219,173,220,220,220,220,220,0.00926,0.01363,0.0001,0.01384,0.00465,0.0001,0.02844,0.0001,0.00452,0.0237,0,1
1010482,353,353,353,353,353,354,353,353,353,353,353,0.00257,0.02335,0.00284,0.0001,0.01147,0.00286,0.01642,0.00285,0.0001,0.0283,0,1
1010488,318,318,320,320,319,320,318,320,320,319,318,0.02925,0.03735,0.0063,0.0001,0.01211,0.00634,0.04166,0.0001,0.01739,0.05527,0,1
1010522,894,896,894,894,894,894,895,894,894,894,895,0.01978,0.01649,0.00496,0.00286,0.01246,0.00547,0.06353,0.0018,0.0099,0.06666,0,1
1010620,497,511,530,530,530,530,514,530,530,530,514,0.14677,0.10427,0.01135,0.00568,0.03475,0.00764,0.33741,0.00181,0.04383,0.4272,0,1
1010666,894,894,904,904,904,905,894,904,904,904,894,0.04912,0.04726,0.00562,0.0056,0.00883,0.00777,0.0925,0.00138,0.00909,0.12476,0,1
1010669,947,915,987,987,988,988,990,987,988,988,987,0.02565,0.02116,0.00103,0.00103,0.02716,0.00416,0.10251,0.0001,0.00566,0.101,0,1
1010670,1099,1033,1105,1105,1105,1105,1100,1105,1105,1105,1100,0.02007,0.02083,0.00182,0.00183,0.00438,0.00091,0.02325,0.0001,0.00297,0.03929,0,1
1010685,667,667,685,685,701,695,673,685,695,695,673,0.04503,0.06994,0.00147,0.0001,0.01807,0.0043,0.11772,0.00297,0.01734,0.16588,0,1
1010709,747,796,808,808,754,808,751,808,808,754,751,0.0366,0.05812,0.00747,0.00123,0.02298,0.00718,0.08899,0.00153,0.036,0.1021,0,1
1010738,722,724,746,746,613,746,723,746,746,712,723,0.06501,0.06184,0.00134,0.00267,0.02182,0.00671,0.06461,0.0001,0.01576,0.10715,0,1
1010769,118,118,126,132,132,118,118,132,132,132,132,0.01732,0.02473,0.0001,0.0001,0.01754,0.0001,0.15329,0.0001,0.03694,0.14108,0,1
1010809,979,952,973,981,974,981,981,981,981,981,981,0.01064,0.01169,0.00207,0.00205,0.02131,0.00205,0.03545,0.0001,0.00637,0.02583,0,1
