,OMA_group,aln_len,total_gap_count,msa_gap_count,asr_gap_count,min_gap_count,spc_wmin_gap_count,max_gap_count,spc_wmax_gap_count,gap_ratio,num_gappy_sites,avg_gap_len,median_gap_len,mode_gap_len,min_gap_len,spc_wmin_gap_len,max_gap_len,spc_wmax_gap_len,num_ins,num_del,indel_ratio,is_gappy,mu,lambda,loglikelihood,intensity,expected_len,tree_len
127,812336,107,18,18,0,0,Mus,15,Rattus,0.0152931180968564,18,9.0,9.0,15,0,Mus,15,Rattus,18,18,1.0,1,2.01496,186.291,-653.093,92.4539445,375.3689134,0.08148
128,812348,287,30,30,0,0,Mus,30,Rattus,0.0095026924295216,30,30.0,30.0,30,0,Mus,30,Rattus,30,30,1.0,1,3.03395,715.102,-2310.15,235.6999951,2169.5837129,0.07235
129,812349,615,796,528,268,31,Rattus,238,Pan,0.1176644493717664,255,24.875,17.0,17,1,Rattus,229,Pan,255,260,1.0196078431372548,1,3.90053,1278.76,-6145.29,327.8426265,4987.8417428,0.19948
130,1042811,953,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,255,260,1.0196078431372548,0,1e-06,1e-06,-10837.6,1.0,0.0,0.01607
131,1042860,110,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,255,260,1.0196078431372548,0,1e-06,1e-06,-741.495,1.0,0.0,0.001
132,815599,551,206,116,90,18,Mus,26,Rattus,0.0339877907935984,40,3.21875,3.0,1,1,Mus,8,Pan,40,26,0.65,1,0.856622,384.611,-5055.78,448.985667,329.466244,0.27131
133,815603,1006,1698,927,771,54,Rattus,203,Macaca,0.1534429784926803,247,16.81188118811881,5.0,1,1,Mus,90,Pan,247,156,0.631578947368421,1,0.664027,515.408,-8754.34,776.1853057,342.244828,0.47565
134,815605,962,1166,806,360,41,Rattus,269,Macaca,0.1101871101871102,303,17.93846153846154,4.0,1,1,Mus,199,Pan,303,446,1.471947194719472,1,6.67449,1701.76,-11400.4,254.9647988,11358.3801024,0.09724
135,770272,286,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,303,446,1.471947194719472,0,1e-06,1e-06,-2410.0,1.0,0.0,0.01846
136,770274,299,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,303,446,1.471947194719472,0,1e-06,1e-06,-3230.08,1.0,0.0,0.11804
137,770318,252,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,303,446,1.471947194719472,0,1e-06,1e-06,-3064.05,1.0,0.0,0.38369
138,770333,1643,1215,1049,166,29,Gorilla,446,Pan,0.0672273557240081,468,19.918032786885245,3.0,3,1,Mus,442,Pan,468,883,1.8867521367521367,1,8.94731,1649.82,-23966.1,184.392851,14761.4509842,0.08109
139,661703,586,70,40,30,6,Mus,9,Macaca,0.0108594477195159,16,5.833333333333333,6.0,6,1,Rattus,9,Macaca,16,10,0.625,1,0.242092,133.555,-5617.91,551.6704393,32.3325971,0.25499
140,661704,550,226,210,16,2,Homo,98,Pan,0.0373553719008264,103,13.294117647058824,2.0,2,2,Mus,96,Pan,103,194,1.883495145631068,1,1.41802,593.591,-5711.93,418.6055204,841.7239098,0.23236
141,661705,610,938,481,457,18,Rattus,95,Macaca,0.1397913561847988,112,14.0,2.0,2,1,Pan,74,Mus,112,24,0.2142857142857142,1,0.588362,258.872,-5960.32,439.9876267,152.3104477,0.7093
142,1042870,314,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,112,24,0.2142857142857142,0,1e-06,1e-06,-3154.76,1.0,0.0,0.04245
143,1042966,688,11,6,5,0,Macaca,2,Rattus,0.001453488372093,2,1.1,1.0,1,0,Macaca,2,Rattus,2,1,0.5,1,0.212194,143.105,-5720.32,674.4064394,30.3660224,0.09064
144,1043410,330,28,17,11,0,Gorilla,6,Mus,0.0077134986225895,8,1.6470588235294117,1.0,1,0,Gorilla,3,Mus,8,6,0.75,1,0.378768,117.092,-2407.72,309.1391036,44.3507027,0.17723
145,300485,108,160,100,60,0,Rattus,20,Mus,0.1346801346801346,20,20.0,20.0,20,0,Rattus,20,Mus,20,40,2.0,1,1.34408,119.273,-676.977,88.7395096,160.3124538,0.16344
146,301132,61,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,20,40,2.0,0,1e-06,1e-06,-648.016,1.0,0.0,0.34915
147,301764,53,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,20,40,2.0,0,1e-06,1e-06,-404.165,1.0,0.0,0.11622
148,301994,85,217,109,108,0,Rattus,22,Pan,0.2320855614973262,22,12.764705882352942,21.0,21,0,Rattus,21,Mus,22,1,0.0454545454545454,1,0.491674,35.5139,-544.97,72.2305837,17.4612613,0.36834
149,1024606,1166,882,687,195,30,Gorilla,361,Pan,0.0687665679089349,396,13.164179104477611,7.0,1,1,Mus,177,Pan,396,492,1.2424242424242424,1,1.46863,1158.02,-11866.1,788.5035714,1700.7029126,0.33376
150,1024609,499,450,225,225,0,Gorilla,45,Mus,0.0819821461104026,45,15.0,17.0,25,0,Gorilla,25,Mus,45,0,0.0,1,0.643089,292.63,-4217.92,455.0381051,188.1871341,0.1482
151,1024666,157,20,10,10,0,Pan,5,Mus,0.0115807759119861,5,2.5,2.5,4,0,Pan,4,Mus,5,0,0.0,1,0.470254,70.2355,-1075.3,149.356518,33.0285248,0.10401
152,930751,118,26,13,13,1,Mus,3,Rattus,0.0200308166409861,3,1.625,2.0,2,1,Mus,2,Rattus,3,0,0.0,1,0.0648649,7.32106,-899.389,112.8662805,0.4748798,0.66364
153,930752,134,50,30,20,2,Pan,11,Gorilla,0.0339213025780189,12,2.272727272727273,1.0,1,1,Mus,8,Gorilla,12,10,0.8333333333333334,1,0.138951,16.6338,-1117.65,119.7098258,2.3112831,0.86487
154,1010854,1384,31,25,6,0,Rattus,18,Macaca,0.0020362585391487,19,3.875,2.0,2,0,Rattus,18,Macaca,19,19,1.0,1,0.249702,329.565,-11826.2,1319.8332412,82.2930396,0.19472
155,1010858,523,286,271,15,3,Mus,146,Gorilla,0.0497131931166348,146,11.44,2.0,1,1,Mus,133,Gorilla,146,256,1.7534246575342465,1,6.94506,1307.11,-4678.25,188.2071573,9077.9573766,0.05147
156,316220,440,16,8,8,0,Pan,4,Mus,0.0033057851239669,4,2.0,2.0,3,0,Pan,3,Mus,4,0,0.0,1,0.142226,60.6021,-3229.5,426.0971974,8.6191943,0.22005
157,316235,363,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,4,0,0.0,0,1e-06,1e-06,-4179.94,1.0,0.0,0.10344
158,316255,431,24,12,12,1,Rattus,3,Mus,0.0050622231596709,3,1.0,1.0,1,1,Mus,1,Mus,3,0,0.0,1,0.341059,133.058,-3676.26,390.1319127,45.3806284,0.31111
159,316327,549,826,414,412,17,Mus,103,root,0.1367776121874482,105,6.118518518518519,2.0,1,1,Mus,52,Pan,105,2,0.019047619047619,1,0.397396,171.907,-5012.21,432.5836194,68.3151542,0.71778
160,805709,351,98,56,42,8,Rattus,16,Mus,0.0253820253820253,23,1.96,1.0,1,1,Mus,3,Mus,23,14,0.6086956521739131,1,0.0671089,21.8427,-3155.73,325.481419,1.4658396,1.16991
161,805714,126,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,23,14,0.6086956521739131,0,1e-06,1e-06,-1116.3,1.0,0.0,0.09942
162,805722,1135,556,305,251,38,Gorilla,63,Mus,0.0445334401281537,93,13.560975609756095,8.0,1,1,Mus,38,Mus,93,54,0.5806451612903226,1,0.610138,551.946,-10406.3,904.6248554,336.7632285,0.43609
163,583853,320,40,20,20,0,Mus,5,Pan,0.0113636363636363,5,5.0,5.0,5,0,Mus,5,Pan,5,0,0.0,1,0.313728,94.7818,-2108.01,302.1145706,29.7357046,0.18689
164,583857,359,46,46,0,0,Mus,23,Pan,0.0116485186123069,23,23.0,23.0,23,0,Mus,23,Pan,23,46,2.0,1,1.50074,422.644,-3701.42,281.6237323,634.2787566,0.18796
165,995719,543,20,10,10,0,Pan,5,Mus,0.0033484011384563,5,1.25,1.0,1,0,Pan,2,Mus,5,0,0.0,1,0.00540161,2.92433,-4318.73,541.3811808,0.0157961,0.36882
166,995745,561,469,379,90,17,Mus,146,Rattus,0.0760006481931615,146,26.05555555555556,17.0,17,1,Homo,146,Rattus,146,289,1.9794520547945205,1,10.3356,1368.2,-6577.46,132.377414,14141.16792,0.08968
167,995750,2544,620,573,47,4,Homo,227,Pan,0.0221555174385363,251,8.857142857142858,1.0,1,1,Mus,189,Macaca,251,526,2.095617529880478,1,0.866746,1448.44,-30036.7,1671.123951,1255.4295762,0.21851
168,818147,1929,771,485,286,28,V9,140,Macaca,0.0363353598190301,268,4.101063829787234,2.0,1,1,Mus,117,Macaca,268,199,0.7425373134328358,1,0.374652,619.951,-18035.6,1654.7382638,232.2658821,0.45758
169,818418,860,1060,814,246,32,Mus,295,Pan,0.1120507399577167,322,29.444444444444443,16.0,2,1,Homo,261,Pan,322,568,1.763975155279503,1,2.15024,1024.95,-9901.56,476.6677208,2203.888488,0.42179
170,819214,798,856,501,355,38,Macaca,176,Gorilla,0.0975165185691501,222,14.508474576271189,3.0,1,1,Mus,87,Gorilla,222,146,0.6576576576576577,1,2.09979,1158.79,-6837.71,551.8599479,2433.2156541,0.20719
171,960905,455,34,17,17,2,Mus,4,V2,0.0067932067932067,4,1.4166666666666667,1.0,1,1,Mus,2,Rattus,4,0,0.0,1,0.135002,60.1288,-3595.27,445.3919201,8.1175083,0.14948
172,960908,317,102,65,37,4,Mus,15,Macaca,0.0292515055921996,24,2.125,1.0,1,1,Mus,10,Macaca,24,28,1.1666666666666667,1,0.86102,219.588,-3006.57,255.0324034,189.0696598,0.29169
173,960936,414,88,55,33,0,Mus,23,Pan,0.0193236714975845,23,3.259259259259259,1.0,1,0,Mus,19,Pan,23,22,0.9565217391304348,1,0.298678,112.744,-3290.94,377.4767475,33.6741524,0.32616
174,960961,1378,65,49,16,2,Mus,13,Pan,0.0042881646655231,21,2.6,1.0,1,1,Mus,9,Pan,21,33,1.5714285714285714,1,1.83244,1445.5,-14058.3,788.8389251,2648.79202,0.04268
175,673408,357,129,116,13,1,Mus,101,Gorilla,0.0328495034377387,102,6.142857142857143,1.0,1,1,Mus,99,Gorilla,102,103,1.0098039215686274,1,0.781002,235.661,-2594.4,301.7418649,184.0517123,0.25675
176,674214,1211,2924,1496,1428,94,Gorilla,293,V7,0.2195030403122888,356,37.0126582278481,23.0,5,1,Pan,169,Mus,356,68,0.1910112359550561,1,2.42307,1618.82,-9142.24,668.0863533,3922.5141774,0.14268
177,676127,423,105,60,45,9,Mus,15,Macaca,0.0225660863958736,24,9.545454545454543,9.0,9,9,Mus,15,Macaca,24,15,0.625,1,5.70537,1402.93,-3612.58,245.8964099,8004.2347341,0.06537
178,958485,90,41,21,20,0,Pan,5,Macaca,0.0414141414141414,5,4.1,4.0,4,0,Pan,5,Macaca,5,1,0.2,1,1.35144,117.38,-343.234,86.8555023,158.6320272,0.02462
179,1005321,658,10,5,5,0,Gorilla,1,Mus,0.0013815971262779,1,1.0,1.0,1,0,Gorilla,1,Mus,1,0,0.0,1,0.981805,598.234,-4970.52,609.3205881,587.3491324,0.07825
180,1005330,329,40,38,2,0,Pan,36,Macaca,0.0110527770102238,37,8.0,1.0,1,0,Pan,36,Macaca,37,36,0.972972972972973,1,0.273906,79.4281,-2636.2,289.9830599,21.7558332,0.4981
181,950417,1205,418,220,198,23,Rattus,44,V9,0.0315352697095435,57,5.726027397260274,4.0,2,1,Mus,22,Macaca,57,22,0.3859649122807017,1,0.271626,283.906,-11093.5,1045.2092215,77.1162512,0.5765
182,950442,457,158,148,10,0,Mus,70,Pan,0.0314302765068629,70,13.166666666666666,1.0,1,0,Mus,69,Pan,70,138,1.9714285714285715,1,7.9903,1628.95,-4026.08,203.8659374,13015.799185,0.04997
183,950626,64,0,0,0,0,Macaca,0,Macaca,0.0,0,0.0,0.0,0,0,Mus,0,Mus,70,138,1.9714285714285715,0,1e-06,1e-06,-417.334,1.0,0.0,0.01
184,950635,329,600,383,217,30,Pan,105,Rattus,0.1657916551533572,130,16.216216216216218,14.0,14,1,Mus,46,Mus,130,166,1.2769230769230768,1,2.20061,427.277,-2628.91,194.1629821,940.270039,0.35279
185,989791,367,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,130,166,1.2769230769230768,0,1e-06,1e-06,-4715.67,1.0,0.0,0.2687
186,989806,449,317,159,158,1,Gorilla,32,Pan,0.0641830330026321,32,18.647058823529413,31.0,31,1,Pan,31,Mus,32,1,0.03125,1,15.1793,1833.04,-4807.55,120.7591918,27824.264072,0.05177
187,793841,161,25,14,11,0,Macaca,4,Pan,0.0141163184641445,4,2.5,2.5,1,0,Macaca,4,Pan,4,3,0.75,1,0.0864079,13.2138,-1466.84,152.9235174,1.1417767,0.58901
188,793842,172,35,20,15,0,Mus,5,Pan,0.0184989429175475,5,5.0,5.0,5,0,Mus,5,Pan,5,5,1.0,1,0.140564,22.7778,-1311.55,162.0457585,3.2017387,0.42691
189,793844,215,168,126,42,0,Pan,42,Mus,0.0710359408033826,42,42.0,42.0,42,0,Pan,42,Mus,42,84,2.0,1,4.27699,658.336,-1587.62,153.9250735,2815.6964886,0.09962
190,809496,972,1134,691,443,79,Pan,163,Gorilla,0.106060606060606,222,29.84210526315789,21.0,55,3,Mus,68,Gorilla,222,248,1.117117117117117,1,1.76332,1199.96,-9924.47,680.5117619,2115.9134672,0.23478
191,809507,821,611,568,43,4,Homo,173,Pan,0.067655852065109,203,17.457142857142856,1.0,1,1,Mus,172,Pan,203,525,2.586206896551724,1,0.998597,607.19,-8392.73,608.0430844,606.3381124,0.37969
192,809510,424,44,24,20,4,Mus,4,Mus,0.0094339622641509,8,4.0,4.0,4,4,Mus,4,Mus,8,4,0.5,1,0.0805141,33.8316,-3016.44,420.1947237,2.7239208,0.0939
193,737816,697,616,324,292,17,Macaca,71,Pan,0.0803443328550932,88,23.692307692307693,17.0,41,2,Mus,41,Mus,88,32,0.3636363636363636,1,0.984524,576.647,-7072.94,585.7114707,567.722811,0.19453
194,737818,637,407,223,184,28,Rattus,47,Gorilla,0.0580847723704866,76,7.4,2.0,2,1,Mus,28,Gorilla,76,39,0.5131578947368421,1,1.10447,498.617,-6978.04,451.4536384,550.707518,0.39453
195,737820,739,485,244,241,4,Rattus,50,Gorilla,0.0596629351703776,52,11.022727272727272,2.0,1,1,Mus,40,Mus,52,3,0.0576923076923076,1,0.126414,89.4068,-5827.22,707.2539434,11.3022712,0.3498
196,942245,146,4,2,2,0,Pan,1,Mus,0.0024906600249066,1,1.0,1.0,1,0,Pan,1,Mus,1,0,0.0,1,0.0163294,2.36827,-937.692,145.0310483,0.0386724,0.43757
197,942414,267,52,29,23,0,Rattus,7,Pan,0.0177051413006469,7,3.0588235294117645,1.0,1,0,Rattus,6,Pan,7,6,0.8571428571428571,1,0.205254,51.8046,-2101.56,252.3926452,10.6331014,0.27478
198,942425,893,571,363,208,28,Gorilla,160,Rattus,0.0581288811971902,179,8.921875,1.5,1,1,Mus,74,Rattus,179,155,0.8659217877094972,1,0.617368,419.892,-8817.6,680.1324332,259.2278843,0.53195
199,707979,748,195,110,85,9,Macaca,26,Rattus,0.0236995624696159,44,2.0103092783505154,1.0,1,1,Mus,6,Pan,44,25,0.5681818181818182,1,0.140436,98.1308,-7100.03,698.7581532,13.781097,0.50108
200,708339,281,251,152,99,3,Mus,53,Gorilla,0.0812034940148819,56,10.91304347826087,2.0,1,1,Mus,30,Pan,56,53,0.9464285714285714,1,0.277478,67.4044,-2466.66,242.9179971,18.7032381,0.58221
201,709088,391,44,22,22,0,Pan,11,Mus,0.0102301790281329,11,11.0,11.0,11,0,Pan,11,Mus,11,0,0.0,1,0.972976,338.334,-2840.7,347.7310848,329.190862,0.12969
202,1032750,1337,2268,1264,1004,155,Gorilla,365,Pan,0.1542122798667301,405,22.68,8.0,1,1,Mus,195,Pan,405,260,0.6419753086419753,1,2.27349,1375.0,-12559.1,604.7970301,3126.04875,0.26068
203,1032757,1142,1222,690,532,72,Gorilla,141,Homo,0.0972775035822321,176,11.00900900900901,6.0,2,1,Mus,85,Rattus,176,158,0.8977272727272727,1,0.615474,571.227,-10368.4,928.1090672,351.5753666,0.38583
204,1032776,208,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,176,158,0.8977272727272727,0,1e-06,1e-06,-1557.31,1.0,0.0,0.01
205,1032809,176,8,4,4,0,Mus,1,Pan,0.0041322314049586,1,1.0,1.0,1,0,Mus,1,Pan,1,0,0.0,1,0.1339,22.8799,-1160.77,170.8730396,3.0636186,0.2085
206,984796,528,2863,1435,1428,112,Rattus,297,root,0.4929407713498622,304,33.68235294117647,6.0,1,1,Mus,213,Mus,304,7,0.0230263157894736,1,1.22342,342.097,-3896.94,279.6235144,418.5283117,0.85845
207,984833,601,32,16,16,0,Pan,8,Mus,0.0048404174860081,8,2.0,2.0,3,0,Pan,3,Mus,8,0,0.0,1,0.0208701,12.4239,-4718.95,595.2966205,0.259288,0.41192
208,984857,453,880,489,391,9,Gorilla,135,Pan,0.1766004415011037,175,26.666666666666668,15.0,9,1,Mus,125,Pan,175,98,0.56,1,13.6695,1282.31,-4524.17,93.808113,17528.536545,0.06475
209,975209,327,4,2,2,0,Pan,1,Mus,0.0011120378092855,1,1.0,1.0,1,0,Pan,1,Mus,1,0,0.0,1,0.0295719,9.55478,-2621.59,323.1033515,0.282553,0.34062
210,975221,119,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,1,0,0.0,0,1e-06,1e-06,-1000.63,1.0,0.0,0.01
211,975239,290,14,8,6,0,Mus,2,Pan,0.0043887147335423,2,2.0,2.0,2,0,Mus,2,Pan,2,2,1.0,1,0.0298052,8.55914,-2188.31,287.169353,0.2551069,0.26185
212,807679,605,1031,549,482,20,Gorilla,121,Pan,0.1549211119459053,141,46.86363636363637,32.5,76,20,Homo,76,Mus,141,67,0.475177304964539,1,13.7656,1656.43,-6901.9,120.3311152,22801.752808,0.08241
213,807685,732,618,341,277,46,Rattus,74,Pan,0.0767511177347242,120,25.75,8.0,47,1,Mus,74,Pan,120,64,0.5333333333333333,1,1.34945,798.304,-6790.26,591.5773093,1077.2713328,0.1829
214,807686,470,79,44,35,2,Rattus,13,Gorilla,0.0152804642166344,16,6.076923076923077,7.0,7,1,Mus,7,Mus,16,9,0.5625,1,0.701083,306.608,-3746.39,437.3348091,214.9576565,0.10333
215,613035,245,10,5,5,0,Gorilla,1,Mus,0.0037105751391465,1,1.0,1.0,1,0,Gorilla,1,Mus,1,0,0.0,1,0.0202856,4.93445,-1815.13,243.2489056,0.1000983,0.25516
216,613036,332,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,1,0,0.0,0,1e-06,1e-06,-3914.17,1.0,0.0,0.10108
217,613040,261,154,84,70,6,Mus,24,Gorilla,0.053639846743295,30,8.105263157894736,6.0,6,6,Mus,14,Gorilla,30,14,0.4666666666666667,1,1.27679,270.337,-1782.74,211.7317648,345.1635782,0.1861
218,613041,341,25,14,11,1,Rattus,4,Gorilla,0.0066648893628365,4,1.0,1.0,1,1,Mus,1,Mus,4,3,0.75,1,0.0231407,7.79144,-2952.36,336.6985441,0.1802994,0.50977
219,1020121,1045,258,168,90,16,Pan,87,Rattus,0.0224445411048281,99,4.372881355932203,2.0,2,1,Mus,64,Rattus,99,78,0.7878787878787878,1,1.55021,1307.57,-7735.26,843.4792706,2027.0080897,0.11488
220,1020234,540,654,362,292,28,Gorilla,98,Macaca,0.1101010101010101,128,11.275862068965518,11.0,1,1,Mus,31,Macaca,128,70,0.546875,1,2.38385,802.365,-5285.32,336.5836777,1912.7178052,0.27936
221,1020648,483,305,226,79,15,Mus,140,Rattus,0.0574063617541878,158,14.523809523809524,15.0,15,1,Pan,140,Rattus,158,147,0.930379746835443,1,1.54171,615.171,-3460.59,399.0186222,948.4152824,0.14003
222,808388,1696,722,378,344,17,Gorilla,83,Rattus,0.0387006861063464,83,25.785714285714285,32.0,17,1,Rattus,33,Mus,83,34,0.4096385542168674,1,267.429,1624.29,-27314.9,6.0737242,434382.25041,0.00865
223,808390,1002,10,5,5,0,Rattus,1,Mus,0.0009072763563781,1,1.0,1.0,1,0,Rattus,1,Mus,1,0,0.0,1,0.00491606,4.9184,-7733.99,1000.4759909,0.0241791,0.10335
224,808396,883,213,163,50,10,Mus,85,Macaca,0.0219293730052506,95,8.52,7.0,3,3,Mus,41,Macaca,95,113,1.1894736842105262,1,3.04522,1593.66,-7927.8,523.3316476,4853.0453052,0.08117
225,810381,2869,1333,768,565,96,Rattus,169,Pan,0.0422383472226623,198,18.51388888888889,10.0,1,1,Mus,106,Macaca,198,203,1.0252525252525253,1,11.4591,1706.53,-36224.3,148.9235629,19555.297923,0.04893
226,810383,1485,2422,1245,1177,81,Gorilla,242,Macaca,0.148270584634221,303,26.32608695652174,4.0,1,1,Mus,195,Mus,303,68,0.2244224422442244,1,1.64587,1421.14,-13836.5,863.4582318,2339.0116918,0.22987
227,814131,512,172,139,33,0,Mus,112,Macaca,0.0305397727272727,112,14.333333333333334,7.0,7,0,Mus,75,Macaca,112,106,0.9464285714285714,1,1.96304,749.552,-4640.73,381.8322602,1471.4005581,0.18057
228,814134,829,530,304,226,45,Homo,75,Pan,0.058120407939467,122,11.041666666666666,2.0,1,1,Mus,57,Pan,122,78,0.639344262295082,1,1.66275,1041.67,-8631.52,626.4742144,1732.0367925,0.19573
229,814136,1299,691,438,253,16,Pan,139,Gorilla,0.0483588774581846,284,5.710743801652892,2.0,1,1,Mus,126,Gorilla,284,185,0.6514084507042254,1,0.425112,443.11,-13077.2,1042.3370782,188.3713783,0.6064
230,814148,383,437,252,185,6,Gorilla,88,Macaca,0.1037265606456206,104,19.863636363636363,10.5,6,1,Rattus,82,Macaca,104,67,0.6442307692307693,1,5.65699,1381.94,-2707.43,244.288924,7817.6207606,0.06426
231,965554,528,876,505,371,19,Rattus,140,Pan,0.1508264462809917,141,28.258064516129032,5.0,69,1,Mus,69,Mus,141,134,0.950354609929078,1,0.784637,292.267,-4690.17,372.4868952,229.3235021,0.57753
232,965555,443,177,111,66,8,Pan,40,Gorilla,0.0363225938846706,44,5.9,7.0,7,1,Pan,14,Macaca,44,45,1.0227272727272727,1,0.652046,226.674,-3825.53,347.6349828,147.801875,0.44121
233,810999,2732,1838,1287,551,109,Homo,307,Rattus,0.0611606548649008,380,14.82258064516129,3.5,2,1,Mus,212,Pan,380,736,1.936842105263158,1,0.731916,1376.85,-28780.5,1881.1584936,1007.7385446,0.3279
234,811005,481,66,46,20,1,Rattus,24,Macaca,0.0124740124740124,27,2.4444444444444446,2.0,1,1,Rattus,18,Macaca,27,26,0.9629629629629628,1,0.208227,92.4436,-4198.78,443.9558751,19.2492535,0.40306
235,811006,745,200,109,91,14,Gorilla,22,Mus,0.024405125076266,36,5.555555555555555,5.0,1,1,Mus,12,Mus,36,18,0.5,1,0.158611,114.319,-6135.19,720.7507676,18.1322509,0.20628
236,574292,559,892,457,435,19,Gorilla,89,Mus,0.1450642380874939,109,68.61538461538461,87.0,87,1,Pan,87,Mus,109,22,0.2018348623853211,1,2.27215,833.012,-6003.98,366.6184011,1892.7282158,0.24632
237,574294,383,8,4,4,0,Mus,1,Pan,0.0018988844054118,1,1.0,1.0,1,0,Mus,1,Pan,1,0,0.0,1,0.0053741,2.05559,-3493.37,382.4993952,0.0110469,0.22431
238,778407,520,65,36,29,4,Mus,7,Pan,0.0113636363636363,11,4.333333333333333,2.0,2,2,Mus,7,Pan,11,7,0.6363636363636364,1,0.242009,119.436,-4701.8,493.5188361,28.9045869,0.21716
239,778430,242,0,0,0,0,Gorilla,0,Gorilla,0.0,0,0.0,0.0,0,0,Mus,0,Mus,11,7,0.6363636363636364,0,1e-06,1e-06,-2011.24,1.0,0.0,0.01
240,778445,152,161,97,64,12,Pan,24,Gorilla,0.0962918660287081,44,8.05,12.0,12,1,Mus,14,Mus,44,33,0.75,1,0.353798,40.1071,-1465.29,113.3615792,14.1898118,1.03737
241,1016321,790,511,280,231,16,Rattus,64,Gorilla,0.0588032220943613,70,7.861538461538461,1.0,1,1,Mus,41,Pan,70,49,0.7,1,0.260317,181.899,-7142.32,698.7595893,47.351402,0.51146
242,1016325,838,189,104,85,13,Homo,21,Pan,0.0205033629854632,33,6.3,6.0,1,1,Rattus,20,Pan,33,19,0.5757575757575758,1,0.559205,376.336,-8137.65,672.9839683,210.4489729,0.45693
243,1016365,205,6,6,0,0,Mus,5,Gorilla,0.002660753880266,5,2.0,1.0,1,0,Mus,4,Gorilla,5,6,1.2,1,0.545942,101.55,-1527.71,186.0087702,55.4404101,0.18612
244,760692,485,66,37,29,5,Rattus,7,Mus,0.0123711340206185,13,3.0,2.5,1,1,Mus,6,Pan,13,8,0.6153846153846154,1,0.146911,69.2371,-3482.37,471.2860167,10.1716916,0.19049
245,760729,457,188,101,87,16,Homo,19,Pan,0.0373980505271533,30,4.0,4.0,1,1,Mus,8,Mus,30,14,0.4666666666666667,1,0.827585,297.792,-4345.91,359.8325248,246.4481923,0.33684
246,760755,284,0,0,0,0,Macaca,0,Macaca,0.0,0,0.0,0.0,0,0,Mus,0,Mus,30,14,0.4666666666666667,0,1e-06,1e-06,-2526.06,1.0,0.0,0.01
247,760777,346,95,73,22,0,Mus,53,Gorilla,0.0249605885444035,53,5.277777777777778,2.0,2,0,Mus,47,Gorilla,53,51,0.9622641509433962,1,0.30112,94.3161,-2651.68,313.2176541,28.400464,0.35083
248,1009154,582,91,48,43,3,Gorilla,13,Rattus,0.014214308028741,16,4.55,5.0,7,1,Mus,7,Mus,16,5,0.3125,1,0.0993556,55.5425,-5316.59,559.0273724,5.5184584,0.40442
249,1009155,873,378,204,174,31,Mus,36,Pan,0.0393626991565135,65,6.406779661016949,8.0,1,1,Rattus,11,Mus,65,30,0.4615384615384615,1,1.95342,1271.65,-6749.9,650.986475,2484.066543,0.11341
250,1009169,209,26,26,0,0,Mus,22,Macaca,0.0113092648977816,22,8.666666666666666,4.0,4,0,Mus,18,Macaca,22,26,1.181818181818182,1,0.448032,82.3744,-1628.32,183.8582958,36.9063672,0.308
251,816835,559,56,33,23,1,Pan,17,Mus,0.0091071718978695,20,1.75,1.0,1,1,Mus,5,Mus,20,10,0.5,1,0.143597,75.1735,-4729.09,523.5032765,10.7946891,0.47089
252,816868,283,129,120,9,1,Pan,47,Gorilla,0.0414391262447799,80,9.923076923076923,1.0,1,1,Pan,46,Gorilla,80,111,1.3875,1,0.735645,170.35,-2609.56,231.5654969,125.3171257,0.31437
253,816870,297,40,24,16,0,Homo,8,Mus,0.0122436486072849,8,8.0,8.0,8,0,Homo,8,Mus,8,8,1.0,1,10.1362,1266.49,-2053.03,124.9472189,12837.395938,0.01
254,1003014,424,419,309,110,3,Pan,138,Gorilla,0.0898370497427101,205,20.95,3.0,3,1,Macaca,135,Gorilla,205,199,0.9707317073170731,1,4.21072,1051.01,-3595.63,249.6033932,4425.5088272,0.16075
255,1003046,317,182,104,78,0,Pan,26,Mus,0.0521938629194149,26,26.0,26.0,26,0,Pan,26,Mus,26,26,1.0,1,18.422,1431.14,-4083.93,77.6864618,26364.46108,0.06009
