,OMA_group,Mus,Rattus,Pan,Homo,Gorilla,Macaca,V2,V5,V7,V9,root
234,1005128,0.00831,0.02405,0.00388,0.00079,0.0305,0.01287,0.02606,0.0001,0.00384,0.01578,0.0
235,1005202,0.08181,0.06851,0.00252,0.00228,0.00609,0.02009,0.1203,0.00221,0.01581,0.18021,0.0
236,1005207,0.01293,0.01238,0.0001,0.0001,0.00277,0.00313,0.0566,0.0001,0.01091,0.05585,0.0
237,1005286,0.02615,0.03331,0.002,0.00199,0.0001,0.00619,0.04222,0.00398,0.00377,0.06578,0.0
238,1005336,0.15539,0.09603,0.01529,0.00413,0.00398,0.03432,0.24811,0.00221,0.02858,0.35742,0.0
239,1005337,0.04939,0.25535,0.00471,0.00665,0.00607,0.04192,0.0413,0.00234,0.0332,0.25447,0.0
240,1005340,0.01308,0.02702,0.0001,0.0026,0.00211,0.018,0.06501,0.00049,0.00985,0.07402,0.0
241,1005341,0.04136,0.0603,0.00253,0.0022,0.0121,0.02147,0.05387,0.00227,0.00677,0.0927,0.0
242,1005350,0.0745,0.16259,0.00537,0.01099,0.01663,0.04624,0.14472,0.00559,0.02231,0.26107,0.0
243,1005356,0.07283,0.0847,0.00627,0.00632,0.0183,0.0423,0.26964,0.00726,0.02773,0.30831,0.0
244,1006240,0.01116,0.01352,0.0001,0.00223,0.00221,0.0001,0.02575,0.00448,0.00447,0.0281,0.0
245,1006323,0.04018,0.00592,0.00364,0.0001,0.02684,0.0001,0.03171,0.0001,0.01488,0.03015,0.0
246,1006364,0.03517,0.03561,0.0035,0.00369,0.0037,0.00907,0.04427,0.00083,0.00415,0.07081,0.0
247,1006375,0.06873,0.05342,0.00233,0.00116,0.00822,0.00816,0.08024,0.00119,0.01205,0.1287,0.0
248,1006385,0.15058,0.0767,0.00191,0.0115,0.0019,0.02419,0.12887,0.00191,0.02869,0.23735,0.0
249,1006389,0.03815,0.04296,0.0001,0.0001,0.0001,0.00674,0.07317,0.00228,0.00945,0.1044,0.0
250,1006450,0.0256,0.03258,0.00103,0.00207,0.00311,0.0103,0.02458,0.00103,0.00638,0.04686,0.0
251,1006464,0.04319,0.04032,0.00469,0.0001,0.0001,0.0094,0.08109,0.0001,0.0001,0.11488,0.0
252,1006515,0.05825,0.07186,0.00439,0.00716,0.00486,0.01233,0.08727,0.00227,0.0212,0.1285,0.0
253,1006543,0.04201,0.0509,0.00257,0.0001,0.00517,0.00501,0.06451,0.00257,0.03203,0.07822,0.0
254,1006589,0.02096,0.03097,0.00135,0.00271,0.00545,0.00973,0.0529,0.00134,0.00669,0.07174,0.0
255,1006610,0.00846,0.00684,0.00323,0.0001,0.00129,0.00428,0.01611,0.00064,0.00218,0.01851,0.0
256,1006617,0.04357,0.0398,0.0001,0.0001,0.01503,0.01036,0.04833,0.00275,0.00432,0.07255,0.0
257,1006708,0.04564,0.09375,0.0001,0.00573,0.00288,0.00765,0.0385,0.00288,0.00679,0.11684,0.0
258,1006720,0.08622,0.01419,0.0001,0.00272,0.00273,0.01792,0.12214,0.0001,0.00443,0.19044,0.0
259,1006821,0.04569,0.00307,0.16226,0.0001,0.0001,0.01803,0.12676,0.0001,0.00844,0.00176,0.0
260,1006900,0.02838,0.03381,0.0001,0.00217,0.0001,0.00924,0.01134,0.00217,0.00396,0.03591,0.0
261,1006970,0.07521,0.04562,0.01091,0.00713,0.01544,0.11144,0.20715,0.00266,0.05226,0.17093,0.0
262,1006975,0.02474,0.03999,0.00057,0.0001,0.00222,0.01044,0.04975,0.00123,0.00089,0.0793,0.0
263,1006990,0.03842,0.03369,0.0001,0.00392,0.03499,0.00928,0.09938,0.00191,0.02125,0.08156,0.0
264,1007001,0.03444,0.03371,0.02055,0.00643,0.01465,0.02701,0.15615,0.00128,0.01765,0.1511,0.0
265,1007009,0.05659,0.046,0.02407,0.0145,0.01937,0.02705,0.1309,0.0001,0.02901,0.13441,0.0
266,1007012,0.0507,0.04394,0.0001,0.10426,0.01383,0.04652,0.17868,0.00639,0.0101,0.10864,0.0
267,1007013,0.0001,0.06233,0.0001,0.01208,0.02913,0.0445,0.16753,0.0001,0.02486,0.17587,0.0
268,1007051,0.03785,0.01493,0.0001,0.01,0.01632,0.02263,0.05374,0.00396,0.01018,0.06509,0.0
269,1007076,0.0167,0.03044,0.0001,0.0001,0.0001,0.02095,0.16783,0.00618,0.01148,0.17732,0.0
270,1007077,0.02516,0.03805,0.00269,0.0001,0.0001,0.00542,0.03547,0.00134,0.00674,0.06275,0.0
271,1007212,0.02841,0.01774,0.00179,0.00179,0.00172,0.01532,0.06876,0.00185,0.00838,0.08186,0.0
272,1007230,0.09163,0.06815,0.00265,0.00133,0.05977,0.01013,0.09265,0.0001,0.01027,0.11423,0.0
273,1007251,0.0328,0.02081,0.0001,0.00334,0.00333,0.01055,0.03107,0.0001,0.00648,0.05332,0.0
274,1007339,0.09064,0.12601,0.01036,0.00453,0.00807,0.0321,0.25607,0.00169,0.02375,0.34628,0.0
275,1007343,0.08463,0.02544,0.00369,0.0037,0.00559,0.01703,0.11852,0.0001,0.01521,0.18235,0.0
276,1007348,0.02175,0.03541,0.00557,0.00139,0.00546,0.01432,0.05692,0.00156,0.00561,0.07802,0.0
277,1007421,0.0708,0.10059,0.00614,0.00901,0.01057,0.02293,0.10012,0.00146,0.01507,0.17506,0.0
278,1007426,0.05223,0.04363,0.00145,0.00289,0.0899,0.02762,0.10774,0.00127,0.00925,0.06082,0.0
279,1007467,0.05779,0.08449,0.0062,0.00682,0.00778,0.06361,0.12827,0.00084,0.02192,0.14916,0.0
280,1007523,0.01181,0.0205,0.00293,0.0001,0.00225,0.01052,0.03055,0.00221,0.00441,0.04053,0.0
281,1007532,0.10386,0.07018,0.00782,0.0078,0.0026,0.05246,0.1634,0.0001,0.0318,0.2148,0.0
282,1007557,0.03153,0.0163,0.00885,0.0001,0.00596,0.02107,0.09531,0.0029,0.01924,0.09585,0.0
283,1007606,0.06863,0.07665,0.01012,0.0101,0.00602,0.03766,0.16989,0.00412,0.02499,0.20731,0.0
284,1007610,0.0118,0.0295,0.01165,0.0001,0.00301,0.01595,0.02106,0.00225,0.00548,0.03118,0.0
285,1007625,0.01288,0.01581,0.0001,0.00302,0.0072,0.00506,0.05373,0.00188,0.01148,0.05084,0.0
286,1007642,0.04161,0.04803,0.00355,0.00532,0.00884,0.03518,0.1831,0.00181,0.02431,0.19594,0.0
287,1007879,0.15797,0.31091,0.00306,0.00306,0.00922,0.04385,0.29521,0.00926,0.0009,0.56226,0.0
288,1008190,0.07928,0.07694,0.00268,0.00806,0.00566,0.01239,0.09665,0.00105,0.011,0.15582,0.0
289,1008256,0.01607,0.0001,0.01582,0.0001,0.00779,0.01252,0.07215,0.0001,0.03703,0.03538,0.0
290,1008270,0.05508,0.0709,0.00313,0.02018,0.0198,0.0305,0.18794,0.0001,0.0273,0.21136,0.0
291,1008279,0.01309,0.00553,0.0001,0.00456,0.00228,0.0001,0.02591,0.00227,0.0001,0.03218,0.0
292,1008376,0.06649,0.04993,0.03567,0.00983,0.01023,0.07771,0.1749,0.00049,0.01159,0.16368,0.0
293,1008497,0.04465,0.07409,0.00556,0.00416,0.00431,0.0277,0.06426,0.0001,0.01673,0.11065,0.0
294,1008503,0.02347,0.02563,0.00145,0.00424,0.00114,0.01764,0.06168,0.00173,0.0145,0.06684,0.0
295,1008599,0.02323,0.03606,0.0001,0.0001,0.00526,0.01997,0.05008,0.0001,0.00492,0.06617,0.0
296,1008600,0.01249,0.01819,0.00493,0.00099,0.0238,0.00836,0.037,0.00087,0.00888,0.02252,0.0
297,1008640,0.01425,0.01871,0.01844,0.00415,0.0001,0.0121,0.04494,0.0001,0.00906,0.03615,0.0
298,1008722,0.01424,0.03089,0.0001,0.00472,0.00238,0.02649,0.08033,0.00234,0.00993,0.08474,0.0
299,1008738,0.01552,0.01901,0.00481,0.00194,0.00207,0.01789,0.04541,0.0001,0.00643,0.04653,0.0
300,1008835,0.00612,0.02881,0.00122,0.0001,0.01114,0.0001,0.0179,0.0001,0.00243,0.03315,0.0
301,1008838,0.05275,0.02496,0.0001,0.0001,0.00225,0.0001,0.02557,0.00225,0.0001,0.07607,0.0
302,1008882,0.10704,0.08045,0.00222,0.00895,0.00675,0.02955,0.15409,0.00216,0.0126,0.23159,0.0
303,1008886,0.05071,0.05547,0.00429,0.0049,0.0133,0.01922,0.09007,0.00186,0.01335,0.1189,0.0
304,1008896,0.04805,0.01441,0.01317,0.00918,0.02698,0.06985,0.17089,0.0001,0.0426,0.14908,0.0
305,1008898,0.01985,0.02037,0.00159,0.00159,0.00284,0.02791,0.0491,0.0001,0.00251,0.04157,0.0
306,1009012,0.00193,0.0001,0.0001,0.00251,0.0025,0.0001,0.01106,0.0001,0.00194,0.00855,0.0
307,1009079,0.02682,0.06259,0.00672,0.00222,0.0001,0.04228,0.11817,0.00222,0.01731,0.13848,0.0
308,1009155,0.00788,0.00306,0.0001,0.00119,0.0001,0.03805,0.04545,0.00119,0.00112,0.01527,0.0
309,1009222,0.05031,0.01479,0.01027,0.01299,0.01839,0.07216,0.19143,0.0001,0.03592,0.16958,0.0
310,1009343,0.02548,0.04282,0.00422,0.00422,0.0001,0.01331,0.05112,0.0001,0.02131,0.0684,0.0
311,1009354,0.03767,0.04259,0.0001,0.0001,0.00169,0.01252,0.05242,0.0017,0.01347,0.07983,0.0
312,1009414,0.0308,0.02955,0.00358,0.00362,0.00549,0.00514,0.06463,0.0027,0.01297,0.07614,0.0
313,1009420,0.06176,0.05703,0.02244,0.00412,0.01464,0.01977,0.19571,0.0039,0.02025,0.21089,0.0
314,1009439,0.01065,0.02883,0.0026,0.0026,0.00797,0.00637,0.10368,0.00518,0.01758,0.10697,0.0
315,1009446,0.01458,0.0182,0.00328,0.0001,0.00109,0.00372,0.0542,0.00219,0.00947,0.05747,0.0
316,1009505,0.06394,0.02457,0.00652,0.00324,0.04839,0.02015,0.10523,0.0028,0.02396,0.09683,0.0
317,1009629,0.04837,0.05884,0.00416,0.00276,0.00411,0.01644,0.09992,0.00139,0.0099,0.14232,0.0
318,1009763,0.06553,0.04389,0.00411,0.0001,0.00249,0.01832,0.09569,0.00414,0.01581,0.13716,0.0
319,1009804,0.14626,0.1473,0.01536,0.00861,0.00256,0.0608,0.23665,0.00322,0.03116,0.32315,0.0
320,1009813,0.02217,0.03308,0.00329,0.00246,0.00369,0.01206,0.04721,0.00287,0.0125,0.06164,0.0
321,1009819,0.04703,0.06251,0.0055,0.00061,0.00428,0.01806,0.06946,0.00183,0.01285,0.1118,0.0
322,1009821,0.05078,0.05698,0.00617,0.00626,0.05563,0.03108,0.15026,0.00237,0.02589,0.12573,0.0
323,1009948,0.03786,0.04691,0.03072,0.00954,0.00282,0.00979,0.10405,0.0001,0.02663,0.09362,0.0
324,1009959,0.02855,0.01823,0.00484,0.00484,0.00161,0.00929,0.04284,0.0001,0.00225,0.06209,0.0
325,1009964,0.04926,0.08783,0.0086,0.0014,0.00542,0.0271,0.07796,0.00928,0.01816,0.12975,0.0
326,1010017,0.0422,0.03055,0.0001,0.0038,0.0897,0.0001,0.10728,0.0036,0.00401,0.05577,0.0
327,1010085,0.06104,0.06253,0.00229,0.00229,0.00727,0.03982,0.10462,0.00464,0.01333,0.12733,0.0
328,1010170,0.00926,0.01363,0.0001,0.01384,0.0001,0.00465,0.02844,0.0001,0.00452,0.0237,0.0
329,1010358,0.01896,0.02253,0.00326,0.00162,0.00325,0.00336,0.04794,0.00491,0.00658,0.05573,0.0
330,1010482,0.00257,0.02335,0.00284,0.0001,0.00286,0.01147,0.01642,0.00285,0.0001,0.0283,0.0
331,1010488,0.02925,0.03735,0.0063,0.0001,0.00634,0.01211,0.04166,0.0001,0.01739,0.05527,0.0
332,1010522,0.01978,0.01649,0.00496,0.00286,0.00547,0.01246,0.06353,0.0018,0.0099,0.06666,0.0
333,1010620,0.14677,0.10427,0.01135,0.00568,0.00764,0.03475,0.33741,0.00181,0.04383,0.4272,0.0
334,1010666,0.04912,0.04726,0.00562,0.0056,0.00777,0.00883,0.0925,0.00138,0.00909,0.12476,0.0
335,1010669,0.02565,0.02116,0.00103,0.00103,0.00416,0.02716,0.10251,0.0001,0.00566,0.101,0.0
336,1010670,0.02007,0.02083,0.00182,0.00183,0.00091,0.00438,0.02325,0.0001,0.00297,0.03929,0.0
337,1010685,0.04503,0.06994,0.00147,0.0001,0.0043,0.01807,0.11772,0.00297,0.01734,0.16588,0.0
338,1010709,0.0366,0.05812,0.00747,0.00123,0.00718,0.02298,0.08899,0.00153,0.036,0.1021,0.0
339,1010738,0.06501,0.06184,0.00134,0.00267,0.00671,0.02182,0.06461,0.0001,0.01576,0.10715,0.0
340,1010769,0.01732,0.02473,0.0001,0.0001,0.0001,0.01754,0.15329,0.0001,0.03694,0.14108,0.0
341,1010809,0.01064,0.01169,0.00207,0.00205,0.00205,0.02131,0.03545,0.0001,0.00637,0.02583,0.0
342,1010810,0.00523,0.02004,0.00425,0.00633,0.07527,0.00824,0.05907,0.0001,0.00345,0.00039,0.0
343,1010811,0.0048,0.00583,0.0021,0.00105,0.00639,0.00363,0.02062,0.0001,0.00494,0.01512,0.0
344,1010854,0.01563,0.01588,0.0036,0.00288,0.00639,0.00777,0.06514,0.00316,0.00546,0.06881,0.0
345,1010859,0.00796,0.0001,0.0001,0.00307,0.0001,0.0001,0.00952,0.00768,0.0001,0.00674,0.0
346,1010861,0.00172,0.00351,0.00175,0.00176,0.00549,0.00353,0.01173,0.0001,0.00353,0.00622,0.0
347,1010935,0.06752,0.08807,0.00863,0.01036,0.0094,0.01916,0.09031,0.00406,0.00457,0.15922,0.0
348,1010940,0.00409,0.0084,0.0001,0.00412,0.0001,0.0001,0.0146,0.00411,0.00412,0.01065,0.0
349,1010998,0.01293,0.0151,0.0001,0.0001,0.00702,0.0001,0.03724,0.0001,0.00709,0.03823,0.0
350,1011035,0.02099,0.01588,0.00162,0.0001,0.0117,0.00564,0.02846,0.0001,0.00575,0.032,0.0
351,1011080,0.01286,0.01904,0.00138,0.00277,0.00279,0.00622,0.06116,0.00136,0.01528,0.06079,0.0
352,1011085,0.031,0.06268,0.00368,0.00367,0.00739,0.0048,0.03397,0.0001,0.01369,0.07557,0.0
353,1011096,0.0321,0.02431,0.0001,0.00492,0.00328,0.01989,0.05525,0.0001,0.0001,0.06746,0.0
354,1011163,0.02717,0.01292,0.0001,0.0001,0.0024,0.00351,0.01135,0.0001,0.00011,0.03501,0.0
355,1011191,0.0369,0.0267,0.00689,0.0001,0.0001,0.00691,0.03064,0.0001,0.0001,0.06064,0.0
356,1011205,0.01411,0.02219,0.00366,0.0001,0.0001,0.00914,0.02338,0.0001,0.00188,0.03644,0.0
357,1011278,0.01395,0.02901,0.00223,0.00446,0.00905,0.00312,0.02045,0.00219,0.00587,0.03454,0.0
358,1011324,0.04298,0.05697,0.00296,0.01097,0.08564,0.0198,0.10079,0.00338,0.02683,0.04529,0.0
359,1011331,0.02383,0.01977,0.00355,0.00275,0.00918,0.01278,0.08603,0.00115,0.0098,0.09089,0.0
360,1011333,0.01633,0.01698,0.00279,0.00559,0.0001,0.00183,0.04213,0.0001,0.00887,0.04466,0.0
361,1011423,0.03172,0.01719,0.00143,0.0001,0.00285,0.0207,0.05127,0.0001,0.00739,0.06229,0.0
362,1011448,0.02798,0.02152,0.00254,0.00254,0.01281,0.02082,0.07628,0.0001,0.02113,0.07032,0.0
363,1011498,0.02958,0.02762,0.00633,0.00433,0.00389,0.01645,0.06219,0.00125,0.00683,0.07532,0.0
364,1011547,0.00712,0.01696,0.00292,0.0001,0.0001,0.0001,0.01724,0.0001,0.00276,0.02852,0.0
365,1011722,0.08468,0.03858,0.0001,0.0001,0.01767,0.01629,0.15199,0.0001,0.00994,0.20905,0.0
366,1011739,0.09558,0.11475,0.00546,0.01023,0.01818,0.0292,0.19131,0.00263,0.02161,0.26627,0.0
367,1011765,0.02978,0.03227,0.00491,0.00493,0.00492,0.02784,0.03691,0.00247,0.00745,0.04134,0.0
368,1011996,0.01394,0.01893,0.0001,0.00196,0.00591,0.00259,0.03376,0.0001,0.02276,0.02402,0.0
369,1012133,0.08271,0.10276,0.00491,0.0001,0.00675,0.02228,0.07185,0.00146,0.01659,0.15128,0.0
370,1012174,0.01844,0.02791,0.00403,0.00606,0.00728,0.01712,0.08222,0.0001,0.00549,0.093,0.0
371,1012252,0.0615,0.08994,0.00508,0.01561,0.0096,0.03923,0.22047,0.00616,0.01563,0.27119,0.0
372,1012266,0.02827,0.01556,0.00278,0.0001,0.0001,0.00443,0.06692,0.00278,0.00394,0.08569,0.0
373,1012303,0.01285,0.01714,0.0001,0.00243,0.00243,0.0124,0.0262,0.0001,0.00484,0.03095,0.0
374,1012339,0.12525,0.11653,0.01215,0.00966,0.01226,0.01996,0.13879,0.00242,0.01454,0.23492,0.0
375,1012439,0.05875,0.05919,0.00429,0.0074,0.00746,0.03356,0.10314,0.00107,0.01968,0.12877,0.0
376,1012492,0.00324,0.00366,0.0001,0.0001,0.0001,0.0001,0.00827,0.0001,0.0001,0.01194,0.0
377,1012552,0.00577,0.01212,0.0043,0.0001,0.0001,0.0001,0.01353,0.0001,0.00869,0.01266,0.0
378,1012594,0.05129,0.04345,0.00417,0.00594,0.00676,0.01735,0.08161,0.00097,0.01503,0.11096,0.0
379,1012599,0.02842,0.07293,0.00495,0.00862,0.00301,0.05556,0.06605,0.00132,0.00961,0.08343,0.0
380,1012602,0.06809,0.05966,0.00576,0.00115,0.00469,0.01841,0.09646,0.00106,0.0158,0.14193,0.0
381,1012606,0.06192,0.08288,0.00328,0.00329,0.02007,0.06071,0.31929,0.0001,0.01525,0.34145,0.0
382,1012646,0.05602,0.07175,0.03004,0.0001,0.00298,0.01337,0.12646,0.00301,0.01105,0.1541,0.0
383,1012657,0.0379,0.02472,0.0001,0.00421,0.01213,0.02022,0.06433,0.00288,0.01975,0.07035,0.0
384,1012964,0.01327,0.03793,0.0001,0.00735,0.00367,0.0001,0.08301,0.0001,0.0001,0.11359,0.0
385,1012972,0.01579,0.05222,0.01284,0.01245,0.03592,0.00631,0.10796,0.0001,0.01396,0.11031,0.0
386,1013004,0.03569,0.04549,0.00481,0.0001,0.0001,0.0146,0.01608,0.00491,0.00543,0.04642,0.0
387,1013080,0.00251,0.01943,0.00236,0.00473,0.00708,0.00811,0.0629,0.0001,0.0062,0.06904,0.0
388,1013126,0.00706,0.02003,0.00227,0.0001,0.07481,0.00239,0.07344,0.00011,0.00438,0.01427,0.0
389,1013128,0.01843,0.00574,0.00234,0.00235,0.00234,0.0001,0.08167,0.0001,0.00705,0.0907,0.0
390,1013162,0.0916,0.09933,0.00356,0.00379,0.03249,0.03648,0.26432,0.00037,0.02652,0.30465,0.0
391,1013166,0.10378,0.14486,0.01601,0.01681,0.02313,0.05033,0.33482,0.01061,0.08745,0.36481,0.0
392,1013196,0.02577,0.02376,0.03482,0.0001,0.01165,0.00244,0.05562,0.00459,0.00913,0.03285,0.0
393,1013222,0.00315,0.00534,0.00242,0.00121,0.00121,0.0083,0.0157,0.0001,0.00149,0.01274,0.0
394,1013238,0.01636,0.00598,0.0001,0.00261,0.0001,0.03129,0.03062,0.00791,0.00206,0.01568,0.0
395,1013316,0.00659,0.00899,0.0021,0.00104,0.00711,0.00688,0.02935,0.00437,0.00762,0.02361,0.0
396,1013564,0.0449,0.02766,0.01649,0.00443,0.02109,0.01977,0.06973,0.00285,0.0082,0.08534,0.0
397,1013575,0.01442,0.153,0.00632,0.00096,0.05301,0.00817,0.01197,0.00039,0.01259,0.09937,0.0
398,1013593,0.0375,0.01996,0.0039,0.0001,0.00393,0.01361,0.05218,0.00392,0.01053,0.07133,0.0
399,1013612,0.0168,0.02592,0.0001,0.0001,0.03105,0.00391,0.07792,0.00026,0.00625,0.06655,0.0
400,1013638,0.01388,0.01506,0.01112,0.00266,0.00566,0.02062,0.08615,0.00403,0.01361,0.07246,0.0
401,1013752,0.07255,0.03736,0.00418,0.00139,0.05121,0.01237,0.07196,0.00113,0.01071,0.08259,0.0
402,1013792,0.09664,0.27434,0.00924,0.0001,0.00935,0.18313,0.2993,0.0001,0.05038,0.39051,0.0
403,1013796,0.05957,0.06524,0.0029,0.0029,0.0111,0.03142,0.05554,0.00056,0.0256,0.08409,0.0
404,1013841,0.04696,0.02891,0.00274,0.0001,0.05943,0.00816,0.08222,0.0028,0.0001,0.06975,0.0
405,1013873,0.01583,0.02643,0.00464,0.00463,0.00695,0.00746,0.05479,0.0001,0.00897,0.0653,0.0
406,1013878,0.06668,0.07492,0.00526,0.00273,0.01617,0.02843,0.16858,0.00262,0.0447,0.18262,0.0
407,1013998,0.04531,0.03714,0.00646,0.0121,0.01464,0.08191,0.15326,0.00305,0.01831,0.11666,0.0
408,1014033,0.04052,0.04904,0.0001,0.00267,0.00534,0.01131,0.08529,0.0001,0.02449,0.10449,0.0
409,1014056,0.04066,0.03901,0.00204,0.0001,0.00618,0.01369,0.05173,0.00202,0.00494,0.0787,0.0
410,1014084,0.04193,0.04133,0.00114,0.00228,0.00249,0.01017,0.13814,0.00115,0.01069,0.16595,0.0
411,1014303,0.0001,0.0001,0.0001,0.00434,0.0001,0.00953,0.03877,0.00432,0.0035,0.02661,0.0
412,1014397,0.02175,0.03621,0.00389,0.00194,0.00488,0.00702,0.02925,0.00097,0.00781,0.05276,0.0
413,1014399,0.0269,0.03268,0.001,0.00485,0.00293,0.02017,0.06463,0.00095,0.00675,0.07713,0.0
414,1014400,0.01055,0.01788,0.00424,0.00593,0.00253,0.00508,0.04009,0.00084,0.00682,0.04437,0.0
415,1014401,0.03726,0.07436,0.05746,0.00388,0.02708,0.01666,0.08891,0.00094,0.00377,0.10109,0.0
416,1014473,0.03225,0.02239,0.00683,0.00512,0.07146,0.00747,0.13014,0.0026,0.01612,0.07482,0.0
417,1014531,0.07396,0.09157,0.00366,0.0055,0.00734,0.02803,0.0964,0.0001,0.00766,0.15994,0.0
418,1014644,0.0442,0.06515,0.00592,0.0001,0.00596,0.01525,0.06567,0.0001,0.01483,0.11004,0.0
419,1014747,0.05702,0.07191,0.00767,0.0001,0.00327,0.03463,0.14416,0.00443,0.04278,0.16119,0.0
420,1014782,0.05528,0.1101,0.00679,0.00551,0.03673,0.03986,0.11989,0.00113,0.03228,0.16098,0.0
421,1014823,0.03989,0.03844,0.0001,0.0001,0.11153,0.02127,0.10975,0.0001,0.01526,0.02284,0.0
422,1014824,0.03075,0.01642,0.0001,0.00359,0.00728,0.00759,0.04492,0.00358,0.00336,0.06503,0.0
423,1014830,0.04061,0.0136,0.0001,0.0049,0.0001,0.03511,0.1038,0.0049,0.0001,0.10929,0.0
424,1014839,0.01246,0.0001,0.0001,0.00254,0.00767,0.00765,0.01852,0.0001,0.00253,0.02078,0.0
425,1014853,0.05248,0.03705,0.00469,0.00468,0.0001,0.01066,0.06006,0.0001,0.01787,0.08999,0.0
426,1014862,0.03824,0.03503,0.00507,0.00254,0.00763,0.02206,0.11554,0.0001,0.00633,0.13172,0.0
427,1015062,0.08098,0.0911,0.01001,0.01347,0.00168,0.03354,0.10109,0.00329,0.02337,0.15205,0.0
428,1015130,0.01655,0.01435,0.00081,0.00244,0.00571,0.01045,0.06267,0.00162,0.00977,0.06375,0.0
429,1015219,0.00347,0.0138,0.0001,0.0001,0.00776,0.00667,0.03148,0.0001,0.00475,0.03278,0.0
430,1015225,0.05277,0.02952,0.00495,0.0001,0.05178,0.02344,0.05094,0.00303,0.01653,0.0354,0.0
431,1015266,0.08013,0.10764,0.00391,0.01574,0.01181,0.01067,0.08982,0.0001,0.00906,0.17268,0.0
432,1015267,0.05017,0.0321,0.00476,0.0001,0.00483,0.02424,0.07891,0.00475,0.00492,0.10483,0.0
433,1015292,0.01829,0.01839,0.0001,0.0001,0.00506,0.00484,0.06178,0.0001,0.01554,0.05956,0.0
434,1015305,0.0588,0.01722,0.0001,0.00517,0.0001,0.00619,0.03096,0.0001,0.01465,0.06994,0.0
435,1015315,0.01669,0.02154,0.0001,0.00573,0.00956,0.01327,0.05386,0.00383,0.00811,0.05774,0.0
436,1015349,0.0161,0.01,0.00426,0.00413,0.00205,0.00741,0.04715,0.0001,0.00562,0.05337,0.0
437,1015456,0.01874,0.01572,0.00388,0.00371,0.00371,0.01115,0.036,0.0001,0.0001,0.04359,0.0
438,1015498,0.09638,0.10221,0.0051,0.00374,0.01111,0.03473,0.13721,0.0019,0.0141,0.20469,0.0
439,1015550,0.01146,0.01481,0.00158,0.0027,0.00165,0.00493,0.03338,0.00107,0.00424,0.04018,0.0
440,1015560,0.03076,0.0564,0.0041,0.00273,0.0021,0.00286,0.04116,0.00201,0.01796,0.07349,0.0
441,1015670,0.02806,0.0001,0.0001,0.0001,0.0001,0.04117,0.07741,0.00919,0.02569,0.0643,0.0
442,1015684,0.00445,0.00903,0.00446,0.0001,0.0001,0.00897,0.02302,0.0001,0.01689,0.01069,0.0
443,1015759,0.04413,0.0785,0.00729,0.0052,0.05571,0.01449,0.10691,0.0001,0.02631,0.10338,0.0
444,1015816,0.00314,0.0185,0.0001,0.0001,0.00663,0.00898,0.01429,0.00165,0.0001,0.02382,0.0
445,1015820,0.06134,0.07432,0.00662,0.0001,0.00432,0.01104,0.08728,0.00097,0.01355,0.14047,0.0
446,1015891,0.01682,0.02265,0.00593,0.00444,0.00542,0.0206,0.05546,0.0001,0.01375,0.05751,0.0
447,1015892,0.02437,0.0258,0.00342,0.0001,0.0001,0.01034,0.0309,0.0001,0.0001,0.04635,0.0
448,1015951,0.0001,0.00358,0.02591,0.00362,0.01551,0.00702,0.04606,0.00246,0.01244,0.00883,0.0
449,1016010,0.03688,0.06398,0.0058,0.00384,0.00575,0.01354,0.09079,0.0013,0.01464,0.13303,0.0
450,1016030,0.02657,0.05152,0.00316,0.00791,0.00315,0.02865,0.0697,0.0001,0.01048,0.09256,0.0
451,1016033,0.04148,0.03616,0.003,0.00626,0.0172,0.02983,0.09001,0.00309,0.0214,0.0929,0.0
452,1016171,0.0711,0.07485,0.0001,0.0001,0.00911,0.05614,0.17118,0.01477,0.02399,0.18989,0.0
453,1016325,0.03901,0.11056,0.01762,0.00473,0.00128,0.02133,0.08473,0.00241,0.01965,0.15561,0.0
454,1016365,0.00536,0.02994,0.0001,0.0001,0.04378,0.0001,0.0578,0.00498,0.00985,0.03411,0.0
455,1016375,0.01,0.0073,0.00209,0.002,0.001,0.00558,0.01489,0.001,0.00265,0.01915,0.0
456,1016384,0.04014,0.11747,0.0001,0.004,0.04071,0.01864,0.10727,0.00298,0.02993,0.1541,0.0
457,1016524,0.19287,0.0953,0.0048,0.00238,0.01452,0.05589,0.07732,0.00231,0.03395,0.2143,0.0
458,1016525,0.02829,0.04145,0.0001,0.0001,0.00509,0.01567,0.05497,0.0001,0.0077,0.08075,0.0
459,1016531,0.06563,0.0843,0.0001,0.0021,0.00208,0.0308,0.10189,0.00421,0.02396,0.15539,0.0
460,1016532,0.05485,0.04344,0.00493,0.00246,0.00245,0.02435,0.11085,0.00246,0.00316,0.14135,0.0
461,1016534,0.03573,0.03137,0.0001,0.00201,0.00471,0.04111,0.0591,0.00587,0.01905,0.05372,0.0
462,1016542,0.07083,0.05912,0.00237,0.00236,0.00236,0.02079,0.12018,0.0001,0.02588,0.16276,0.0
463,1016546,0.07975,0.09299,0.00241,0.00722,0.00727,0.02167,0.19151,0.00233,0.03611,0.23883,0.0
464,1016548,0.0336,0.02886,0.00242,0.0001,0.00484,0.08175,0.15306,0.00248,0.01638,0.10491,0.0
465,1016552,0.06577,0.05587,0.00721,0.01456,0.01183,0.05529,0.21077,0.01257,0.0001,0.22124,0.0
