OMA_group,aln_len,total_gap_count,msa_gap_count,asr_gap_count,min_gap_count,spc_wmin_gap_count,max_gap_count,spc_wmax_gap_count,gap_ratio,num_gappy_sites,avg_gap_len,median_gap_len,mode_gap_len,min_gap_len,spc_wmin_gap_len,max_gap_len,spc_wmax_gap_len,num_ins,num_del,indel_ratio,is_gappy,mu,lambda,loglikelihood,intensity,expected_len,tree_len
820122,1943,2650,1526,1124,202,Rattus,381,Macaca,0.12398820942310392,549,16.060606060606062,9.0,2,1,Mus,132,Macaca,549,402,0.73224043715847,1,2.11206,1275.22,-20634.7,603.7801956,2693.3411532,0.176
891931,804,153,83,70,13,Rattus,14,Mus,0.01729986431478969,27,13.909090909090908,14.0,14,13,Rattus,14,Mus,27,13,0.48148148148148145,1,2.55653,1335.97,-7036.87,522.5716107,3415.4473841,0.05679
931267,286,393,203,190,30,Pan,50,Mus,0.1249205340114431,63,28.071428571428573,30.0,30,20,Mus,33,Rattus,63,13,0.20634920634920634,1,10.6583,1260.27,-1756.57,118.2430594,13432.335741,0.11
931767,5800,9273,5438,3835,739,Mus,1491,Macaca,0.1453448275862069,2019,23.475949367088607,10.0,1,1,Mus,664,Macaca,2019,1603,0.7939574046557701,1,0.892606,1371.26,-61270.7,1536.2433145,1223.9949036,0.16155
931901,1038,771,421,350,70,Mus,71,Gorilla,0.0675249605885444,141,24.09375,7.0,7,1,Gorilla,70,Gorilla,141,71,0.5035460992907801,1,3.26112,1386.49,-10539,425.1576146,4521.5102688,0.13988
932189,505,198,108,90,17,Gorilla,19,Rattus,0.03564356435643564,36,9.428571428571429,17.0,17,1,Mus,18,Rattus,36,18,0.5,1,1.62154,682.411,-3661.36,420.841299,1106.5567329,0.12615
938054,707,121,66,55,11,Mus,11,Mus,0.015558698727015558,22,11.0,11.0,11,11,Mus,11,Mus,22,11,0.5,1,3.72383,1316.09,-6028.65,353.4237599,4900.8954247,0.03684
938893,684,636,391,245,49,Mus,137,Macaca,0.08452950558213716,142,39.75,49.0,49,1,Gorilla,88,Macaca,142,146,1.028169014084507,1,7.64962,1797.5,-8357.58,234.9789924,13750.19195,0.06737
941490,1190,237,137,100,19,Mus,38,Rattus,0.01810542398777693,57,3.537313432835821,1.0,1,1,Mus,18,Rattus,57,37,0.6491228070175439,1,0.956295,1030.95,-9548.76,1078.0669145,985.8923303,0.09702
942442,949,447,288,159,30,Mus,131,Pan,0.04282019350512501,161,14.419354838709678,1.0,1,1,Rattus,66,Pan,161,129,0.8012422360248447,1,2.63589,1485.16,-9028.29,563.4377762,3914.7183924,0.10618
947117,173,87,59,28,5,Mus,31,Pan,0.04571728849185497,36,4.142857142857143,4.0,1,1,Rattus,24,Pan,36,31,0.8611111111111112,1,1.26061,190.163,-1129.28,150.8499853,239.7213794,0.11917
949173,165,26,16,10,2,Mus,6,Rattus,0.014325068870523415,8,2.3636363636363638,2.0,2,2,Mus,6,Rattus,8,6,0.75,1,0.714132,108.587,-883.186,152.0545221,77.5454515,0.11809
952688,212,47,38,9,0,Pan,32,Macaca,0.020154373927958835,32,4.2727272727272725,2.0,1,0,Pan,32,Macaca,32,29,0.90625,1,12.9601,1263.88,-1581.08,97.5208525,16380.011188,0.001
952895,655,436,296,140,10,Pan,91,Gorilla,0.06051353226925746,91,10.380952380952381,8.0,1,1,Mus,90,Gorilla,91,156,1.7142857142857142,1,4.34108,1470.02,-6806.58,338.6300183,6381.4744216,0.05922
954050,768,404,214,190,24,Rattus,39,Gorilla,0.047821969696969696,63,5.246753246753247,3.0,2,1,Mus,18,Mus,63,24,0.38095238095238093,1,1.13976,692.35,-7664.09,607.4524461,789.112836,0.24327
954346,530,678,404,274,22,Mus,139,Macaca,0.11629502572898799,186,10.430769230769231,1.0,1,1,Mus,80,Macaca,186,130,0.6989247311827957,1,4.38148,1229.66,-4101.54,280.6494609,5387.7306968,0.15105
958004,2076,1408,775,633,122,Mus,142,Gorilla,0.06165703275529865,272,11.086614173228346,10.0,1,1,Mus,40,Gorilla,272,142,0.5220588235294118,1,0.944662,1328.11,-21533.3,1405.9102621,1254.6150488,0.27798
960461,425,166,88,78,12,Gorilla,16,Pan,0.03550802139037433,26,5.724137931034483,4.0,10,2,Pan,10,Mus,26,10,0.38461538461538464,1,0.94526,337.294,-4164.27,356.8266932,318.8305264,0.20748
970584,647,6,4,2,0,Pan,3,Rattus,0.0008430518476886329,3,1.0,1.0,1,0,Pan,1,Mus,3,2,0.6666666666666666,1,0.668149,399.457,-4460.82,597.8561668,266.8967951,0.12259
971519,1389,1464,931,533,63,Macaca,283,Rattus,0.09581778912232476,358,9.76,2.0,1,1,Mus,118,Gorilla,358,398,1.111731843575419,1,2.08427,1489.45,-12353.1,714.6147092,3104.4159515,0.2046
973945,782,175,115,60,12,Mus,55,Pan,0.020344106021855383,67,6.730769230769231,9.0,10,1,Pan,20,Pan,67,55,0.8208955223880597,1,3.48885,1374.09,-7795.67,393.8518423,4793.9938965,0.10416
975532,1145,822,447,375,61,Pan,81,Mus,0.06526399364827312,147,15.50943396226415,14.0,28,3,Mus,49,Gorilla,147,72,0.4897959183673469,1,5.05559,1322.04,-12223.3,261.5006359,6683.6922036,0.10643
975924,1343,872,525,347,65,Mus,184,Gorilla,0.059026602585798414,251,9.376344086021506,8.0,9,1,Rattus,89,Gorilla,251,178,0.7091633466135459,1,1.10097,1169.67,-13822,1062.3995204,1287.7715799,0.22683
975945,208,120,65,55,10,Gorilla,11,Mus,0.05244755244755245,21,10.909090909090908,11.0,11,10,Gorilla,11,Mus,21,10,0.47619047619047616,1,0.451052,86.3367,-1633.98,191.411855,38.9423412,0.18921
976952,343,411,230,181,28,Homo,49,Macaca,0.10893188444208853,90,6.2272727272727275,6.0,7,1,Mus,18,Mus,90,49,0.5444444444444444,1,0.664285,167.023,-3179.15,251.4327435,110.9508736,0.56877
977025,669,652,383,269,25,Pan,143,Rattus,0.08859899442859084,145,16.71794871794872,6.0,6,1,Mus,138,Rattus,145,114,0.7862068965517242,1,18.7264,1303.06,-7974.22,69.5841165,24401.622784,0.01957
984832,768,39,30,9,1,Mus,20,Rattus,0.004616477272727273,22,2.4375,1.0,1,1,Mus,19,Rattus,22,21,0.9545454545454546,1,1.47669,1025.62,-5023.8,694.5398154,1514.5227978,0.06439
985009,295,130,70,60,10,Gorilla,12,Mus,0.040061633281972264,22,5.909090909090909,5.5,8,3,Gorilla,8,Mus,22,10,0.45454545454545453,1,3.02689,627.714,-2593.16,207.3791912,1900.0212295,0.1666
985210,424,103,58,45,7,Gorilla,13,Rattus,0.022084048027444254,22,4.904761904761905,7.0,7,1,Rattus,7,Mus,22,13,0.5909090909090909,1,0.362536,137.968,-3564.51,380.5635854,50.0183668,0.31663
985669,746,215,136,79,15,Rattus,39,Gorilla,0.02620034121374604,54,4.886363636363637,5.0,1,1,Mus,19,Mus,54,57,1.0555555555555556,1,1.61633,957.241,-6833.95,592.2311657,1547.2173455,0.16674
986681,269,21,11,10,1,Rattus,2,Mus,0.0070969922271037515,3,1.0,1.0,1,1,Mus,1,Mus,3,1,0.3333333333333333,1,0.135267,34.9528,-2096.57,258.3985747,4.7279604,0.29226
987903,898,773,482,291,50,Gorilla,196,Homo,0.07825470743065398,252,12.078125,9.0,9,1,Pan,52,Homo,252,191,0.7579365079365079,1,1.6035,1030.36,-9364.82,642.5693795,1652.18226,0.2589
988292,770,505,267,238,21,Macaca,64,Gorilla,0.05962219598583235,77,6.733333333333333,4.0,1,1,Mus,26,Mus,77,29,0.37662337662337664,1,1.18161,662.918,-7700.95,561.0294429,783.310538,0.3485
989775,927,1603,1002,601,44,Homo,347,Rattus,0.15720309895067178,384,20.29113924050633,7.0,7,1,Mus,168,Pan,384,401,1.0442708333333333,1,3.2037,1324.11,-8400.91,413.3064894,4242.051207,0.1454
990193,825,647,446,201,12,V9,136,Gorilla,0.07129476584022039,136,13.204081632653061,2.0,1,1,Rattus,136,Gorilla,136,245,1.8014705882352942,1,4.9331,1305.02,-8464.74,264.5435933,6437.794162,0.03098
995060,983,1432,778,654,112,Mus,143,Pan,0.13243318228058817,265,9.610738255033556,7.0,1,1,Mus,47,Macaca,265,124,0.4679245283018868,1,3.21472,1333.07,-11487.7,414.6768614,4285.4467904,0.24931
995492,632,353,203,150,30,Mus,53,Rattus,0.05077675489067894,83,16.045454545454547,20.0,10,10,Mus,29,Rattus,83,53,0.6385542168674698,1,2.5814,1225.85,-5899.76,474.8779732,3164.40919,0.11162
996427,185,427,227,200,5,Gorilla,62,Mus,0.20982800982800984,67,19.40909090909091,13.5,35,5,Rattus,35,Mus,67,27,0.40298507462686567,1,2.21024,221.954,-1611.44,100.4207688,490.571609,0.46279
997282,1306,684,524,160,32,Mus,329,Rattus,0.0476124182096617,354,20.11764705882353,10.0,1,1,Mus,317,Rattus,354,364,1.0282485875706215,1,1.29024,1254.91,-11341.1,972.6174975,1619.1350784,0.13095
999626,1528,1357,734,623,79,Macaca,138,Rattus,0.08073536411232746,217,14.912087912087912,4.0,1,1,Mus,58,Mus,217,111,0.511520737327189,1,1.31976,1345.93,-13807.5,1019.8293629,1776.3045768,0.16193
1000074,280,8,4,4,0,Pan,2,Mus,0.0025974025974025974,2,2.0,2.0,2,0,Pan,2,Mus,2,0,0.0,1,0.0711939,19.419,-1934.21,272.7621327,1.3825143,0.34912
1000075,357,153,87,66,8,Homo,22,Mus,0.03896103896103896,41,3.731707317073171,3.0,1,1,Rattus,18,Pan,41,21,0.5121951219512195,1,1.68829,430.317,-3379.98,254.8833435,726.4998879,0.25324
1000125,907,1065,579,486,65,Mus,120,Macaca,0.10674551468377268,178,9.681818181818182,2.0,1,1,Mus,41,Rattus,178,93,0.5224719101123596,1,0.225553,166.264,-8446.76,737.1393863,37.501344,1.06266
1000176,179,22,11,11,1,Pan,4,Mus,0.0111731843575419,4,2.0,1.0,1,1,Pan,4,Mus,4,0,0.0,1,0.077651,13.2992,-1609.46,171.2688826,1.0326962,0.55709
1000186,669,56,28,28,2,Gorilla,6,Pan,0.007609729582823754,6,3.111111111111111,4.0,4,2,Pan,4,Mus,6,0,0.0,1,1.66184,980.386,-5273.54,589.9400664,1629.2446702,0.08155
1000187,682,50,25,25,0,Gorilla,5,Mus,0.006664889362836577,5,5.0,5.0,5,0,Gorilla,5,Mus,5,0,0.0,1,0.0362575,24.557,-6203.61,677.2943529,0.8903754,0.16387
1000206,799,439,325,114,19,Pan,187,Gorilla,0.04994879963590852,206,9.145833333333334,3.0,1,1,Mus,168,Gorilla,206,211,1.0242718446601942,1,0.816674,510.728,-7310.53,625.3756089,417.0982787,0.35274
1000248,777,497,351,146,28,Macaca,120,Rattus,0.05814905814905815,156,16.032258064516128,1.0,1,1,Mus,120,Rattus,156,205,1.314102564102564,1,2.58062,1375.48,-7612.57,533.0036968,3549.5911976,0.16561
1000249,410,100,50,50,0,Pan,25,Mus,0.022172949002217297,25,12.5,12.5,22,0,Pan,22,Mus,25,0,0.0,1,0.0465931,18.6224,-3536.41,399.6814979,0.8676753,0.52667
1000259,301,25,16,9,0,Pan,8,Rattus,0.007550588945937783,8,1.3888888888888888,1.0,1,0,Pan,3,Mus,8,7,0.875,1,0.358143,102.375,-2140.43,285.849507,36.6648896,0.14435
1000286,264,3,2,1,0,Pan,1,Mus,0.0010330578512396695,1,1.0,1.0,1,0,Pan,1,Mus,1,1,1.0,1,0.0075174,1.98241,-1860.29,263.7095272,0.0149026,0.29553
1000454,370,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,1,1,1.0,0,1e-06,1e-06,-4178.67,1.0,0.0,0.13246
1000460,269,123,77,46,1,Pan,34,Mus,0.04156809733017911,35,3.4166666666666665,1.0,1,1,Mus,13,Mus,35,31,0.8857142857142857,1,0.533666,123.617,-2144.59,231.6373912,65.9701899,0.30891
1000464,1091,731,419,312,21,Mus,147,Gorilla,0.06091159070077493,168,16.613636363636363,6.0,9,1,Pan,87,Gorilla,168,107,0.6369047619047619,1,1.55741,1275.98,-10929.8,819.2961391,1987.2240118,0.13596
1000768,693,324,262,62,5,Mus,109,Pan,0.04250295159386069,111,8.756756756756756,3.0,3,1,Mus,97,Pan,111,200,1.8018018018018018,1,1.47285,714.453,-7538.24,485.0819839,1052.282101,0.31273
1000785,2305,1229,742,487,84,Gorilla,255,Rattus,0.0484717018339578,318,9.911290322580646,3.0,1,1,Mus,71,Rattus,318,255,0.8018867924528302,1,0.8881,1379.16,-23658.6,1552.9332282,1224.831996,0.33219
1000791,1192,246,202,44,2,V9,79,Pan,0.0187614399023795,100,6.833333333333333,1.0,1,1,Mus,76,Pan,100,158,1.58,1,0.23053,247.571,-11524.6,1073.9209647,57.0725426,0.48372
1000794,2155,543,311,232,21,Mus,88,Pan,0.022906559797511074,107,3.480769230769231,1.0,1,1,Mus,31,Pan,107,79,0.7383177570093458,1,0.28659,544.2,-21491.8,1898.879933,155.962278,0.47886
1000807,640,418,230,188,28,Pan,44,Mus,0.059375,70,23.22222222222222,28.0,28,16,Mus,28,Mus,70,42,0.6,1,2.76798,1067.78,-6252.35,385.7614578,2955.5936844,0.24892
1000810,769,1044,604,440,63,Gorilla,143,Rattus,0.12341884383496868,206,19.69811320754717,18.0,25,1,Rattus,91,Rattus,206,164,0.7961165048543689,1,2.79722,1131.04,-7063.29,404.3443133,3163.7677088,0.3481
1000817,680,89,45,44,1,Macaca,10,Mus,0.011898395721925133,11,3.56,2.0,1,1,Mus,7,Mus,11,1,0.09090909090909091,1,0.0634016,42.699,-5294.7,673.4688084,2.7071849,0.13532
1000818,671,531,339,192,28,Pan,148,Macaca,0.07194147134534616,175,14.75,5.0,26,2,Pan,68,Macaca,175,147,0.84,1,2.79271,1100.15,-6662.42,393.9363557,3072.3999065,0.26851
1001353,1033,157,90,67,10,V2,16,Pan,0.013816773739329402,33,2.4153846153846152,2.0,1,1,Mus,5,Mus,33,23,0.696969696969697,1,0.0585503,58.6809,-8885.51,1002.2305607,3.4357843,0.50951
1001396,1711,961,585,376,39,Gorilla,225,Macaca,0.051059986185643697,280,14.56060606060606,3.0,1,1,Mus,117,Macaca,280,209,0.7464285714285714,1,0.743002,984.85,-16221.3,1325.5011427,731.7455197,0.41385
1001490,668,117,67,50,6,Pan,15,Mus,0.01592270005443658,25,2.3877551020408165,2.0,2,1,Pan,7,Mus,25,17,0.68,1,0.370834,218.572,-6521.99,589.4065808,81.053929,0.36499
1001641,386,71,40,31,2,Mus,9,Pan,0.016721620348563355,11,3.9444444444444446,2.0,1,1,Pan,8,Pan,11,9,0.8181818181818182,1,0.570954,191.436,-3017.4,335.2914596,109.3011499,0.27038
1001688,210,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,11,9,0.8181818181818182,0,1e-06,1e-06,-2471.24,1.0,0.0,0.2269
1002571,471,4,2,2,0,Pan,1,Mus,0.0007720517274657402,1,1.0,1.0,1,0,Pan,1,Mus,1,0,0.0,1,0.0442287,20.5777,-3319.47,465.2567224,0.9101249,0.24994
1002588,790,716,393,323,33,Rattus,83,Pan,0.08239355581127733,107,7.955555555555556,3.0,3,1,Mus,48,Pan,107,70,0.6542056074766355,1,1.50906,902.107,-7411.99,597.793991,1361.3335894,0.22671
1002773,824,62,44,18,1,Mus,26,Macaca,0.006840247131509268,27,3.1,2.0,2,1,Mus,24,Macaca,27,26,0.9629629629629629,1,0.159422,123.383,-7985.88,773.9396068,19.6699646,0.40403
1002798,730,863,486,377,63,Mus,131,Rattus,0.1074719800747198,187,14.383333333333333,5.0,1,1,Mus,82,Rattus,187,109,0.5828877005347594,1,0.425783,244.864,-6857.98,575.0910675,104.2589285,0.66127
1002904,309,46,26,20,1,Mus,6,Pan,0.013533392174168874,7,4.181818181818182,6.0,6,1,Mus,6,Pan,7,6,0.8571428571428571,1,0.0381489,11.643,-2431.88,305.1988393,0.4441676,0.28417
1002923,1247,833,523,310,33,Gorilla,291,Rattus,0.06072756433622512,323,4.454545454545454,2.0,1,1,Mus,219,Rattus,323,213,0.6594427244582043,1,0.246375,257.962,-11386.7,1047.029934,63.5553878,0.81281
1002933,367,105,56,49,4,Gorilla,17,Rattus,0.02600941293039386,21,6.5625,4.0,4,1,Mus,17,Rattus,21,7,0.3333333333333333,1,0.257902,83.2552,-2962.14,322.8171941,21.4716826,0.53668
1002934,361,22,12,10,0,Pan,7,Mus,0.00554016620498615,7,2.4444444444444446,2.0,4,0,Pan,4,Mus,7,2,0.2857142857142857,1,0.0126153,4.50548,-2870.86,357.1441028,0.056838,0.71857
1003012,1189,290,215,75,10,Homo,140,Macaca,0.022172949002217297,162,3.5365853658536586,1.5,1,1,Mus,129,Macaca,162,140,0.8641975308641975,1,0.264857,276.004,-12891.9,1042.086862,73.1015914,0.54472
1003014,424,419,309,110,3,Pan,138,Gorilla,0.08983704974271012,205,20.95,3.0,3,1,Macaca,135,Gorilla,205,199,0.9707317073170731,1,4.21072,1051.01,-3595.63,249.6033932,4425.5088272,0.16075
1003070,1140,916,513,403,67,Mus,134,Homo,0.07304625199362041,172,6.99236641221374,2.0,1,1,Mus,109,Homo,172,110,0.6395348837209303,1,0.959372,863.13,-10926.5,899.6822922,828.0627544,0.28399
1003085,502,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,172,110,0.6395348837209303,0,1e-06,1e-06,-6254.01,1.0,0.0,0.11794
1003086,523,165,89,76,6,Gorilla,20,Mus,0.028680688336520075,27,4.024390243902439,2.0,1,1,Mus,10,Mus,27,13,0.48148148148148145,1,0.424502,204.279,-4348.52,481.2203476,86.7168441,0.20438
1003210,239,23,13,10,0,Pan,5,Rattus,0.008748573602130088,6,1.6428571428571428,1.0,1,0,Pan,3,Mus,6,3,0.5,1,0.101182,23.272,-1961.65,230.0013836,2.3547075,0.37035
1003258,219,235,136,99,0,Mus,33,Pan,0.09755085097550852,37,29.375,33.0,33,0,Mus,33,Pan,37,37,1.0,1,0.142825,27.8887,-1794.11,195.2648346,3.9832036,0.85672
1003265,1401,1601,877,724,33,Rattus,238,Macaca,0.10388683407955357,242,19.765432098765434,5.0,2,1,Mus,118,Pan,242,153,0.6322314049586777,1,0.592969,696.718,-12836.7,1174.9653017,413.1321757,0.33532
1003268,1032,5,3,2,0,Pan,2,Mus,0.0004404510218463707,2,1.0,1.0,1,0,Pan,1,Mus,2,1,0.5,1,0.0030105,3.10305,-8084.66,1030.7424016,0.0093417,0.11694
1003271,940,349,316,33,3,Pan,225,Gorilla,0.033752417794970985,282,7.122448979591836,1.0,1,1,Mus,224,Gorilla,282,283,1.00354609929078,1,0.704155,554.553,-9358.61,787.5439356,390.4912677,0.28474
1003329,1795,55,28,27,2,Gorilla,7,Rattus,0.002785515320334262,8,1.4864864864864864,1.0,1,1,Mus,3,Mus,8,1,0.125,1,0.0181325,32.3178,-16396.8,1782.3135254,0.5860025,0.3367
1003490,836,340,199,141,28,Pan,56,Macaca,0.03697259678120922,86,14.782608695652174,3.0,26,1,Mus,55,Macaca,86,58,0.6744186046511628,1,1.05258,750.743,-8133.79,713.2407988,790.2170669,0.16558
1003535,510,13,8,5,1,Mus,2,Pan,0.0023172905525846704,3,1.0,1.0,1,1,Mus,1,Mus,3,3,1.0,1,0.0322574,16.2127,-4076.54,502.6040536,0.5229795,0.42204
1003574,3248,1474,861,613,106,Homo,200,Gorilla,0.04125615763546798,296,16.197802197802197,8.0,1,1,Mus,108,Gorilla,296,248,0.8378378378378378,1,0.679988,1438.19,-29668.8,2115.022618,977.9519417,0.13905
1003615,2969,196,163,33,4,Rattus,78,Mus,0.006001408493830185,135,5.0256410256410255,1.0,1,1,Mus,51,Gorilla,135,130,0.9629629629629629,1,0.611149,1415.87,-30334.9,2316.7345443,865.3075346,0.1324
1003848,841,303,225,78,9,Gorilla,160,Rattus,0.03275321586855475,165,9.181818181818182,5.0,5,4,Mus,155,Rattus,165,147,0.8909090909090909,1,1.86419,1246.64,-8445.99,668.7301187,2323.9738216,0.12234
1003887,447,248,170,78,12,Pan,48,Gorilla,0.050437258490949766,89,7.75,5.0,12,1,Mus,23,Macaca,89,92,1.0337078651685394,1,0.634885,225.106,-4354.9,354.5618498,142.9164228,0.43206
1003895,991,48,25,23,2,Rattus,5,Pan,0.004403265755435281,6,1.7142857142857142,2.0,2,1,Mus,2,Mus,6,2,0.3333333333333333,1,0.110217,107.274,-8264.37,973.2981301,11.8234185,0.15518
1003914,1217,92,78,14,1,Gorilla,25,Mus,0.006872338836184358,26,4.181818181818182,2.0,2,1,Mus,21,Mus,26,64,2.4615384615384617,1,1.44956,1375,-13523,948.5637021,1993.145,0.13332
1004135,1429,1378,816,562,63,Rattus,311,Gorilla,0.0876646097079967,367,12.878504672897197,2.0,1,1,Mus,139,Gorilla,367,254,0.6920980926430518,1,1.47755,1435.93,-15221.1,971.8317485,2121.6583715,0.18747
1004157,427,11,6,5,1,Mus,1,Mus,0.00234192037470726,2,1.0,1.0,1,1,Mus,1,Mus,2,1,0.5,1,0.0139517,5.93069,-3213.33,425.0872654,0.0827432,0.20837
1004368,1501,116,66,50,2,Macaca,26,Mus,0.007025619284113621,29,2.697674418604651,1.0,1,1,Mus,9,Mus,29,16,0.5517241379310345,1,0.792462,936.102,-15401.6,1181.2579026,741.8252631,0.36058
1004441,709,70,37,33,1,Pan,15,Mus,0.008975509680728298,19,2.5,1.0,1,1,Mus,7,Mus,19,4,0.21052631578947367,1,0.0662229,45.9342,-6264.98,693.6301491,3.0418959,0.3197
1004626,762,354,188,166,22,Rattus,34,Mus,0.04223335719398712,55,14.16,13.0,20,1,Mus,20,Mus,55,22,0.4,1,3.30141,1441.23,-7252.49,436.5498378,4758.0911343,0.10207
1004667,500,318,215,103,18,Rattus,114,Gorilla,0.05781818181818182,132,6.36,3.0,1,1,Mus,102,Gorilla,132,112,0.8484848484848485,1,0.348564,139.551,-5395.32,400.3597618,48.6424548,0.74333
1004675,443,878,446,432,6,Rattus,109,Macaca,0.18017648265955263,116,35.12,7.0,7,1,Mus,102,Macaca,116,14,0.1206896551724138,1,0.338574,116.296,-3816.53,343.4876866,39.3748019,0.90381
1004845,1462,322,231,91,17,Homo,123,Gorilla,0.02002238527546325,158,5.551724137931035,5.0,6,1,Mus,77,Gorilla,158,140,0.8860759493670886,1,0.343042,419.594,-15324.5,1223.1563482,143.9383649,0.58132
1004961,216,14,8,6,0,Mus,2,Pan,0.005892255892255892,2,2.0,2.0,2,0,Mus,2,Pan,2,2,1.0,1,0.0357504,7.60564,-1667.1,212.7427945,0.2719047,0.37442
1004986,1528,329,171,158,22,Mus,34,V2,0.019574012375059496,47,3.5,2.0,2,1,Mus,20,Pan,47,13,0.2765957446808511,1,0.252751,349.369,-14788,1382.2655499,88.3033641,0.41887
1004997,546,539,307,232,45,Mus,64,Gorilla,0.08974358974358974,78,9.456140350877194,8.0,9,2,Mus,35,Macaca,78,75,0.9615384615384616,1,3.53636,1318.42,-3822.87,372.8183782,4662.4077512,0.09777
1005001,138,59,42,17,1,Mus,26,Pan,0.038866930171278,26,3.4705882352941178,1.0,1,1,Mus,22,Pan,26,25,0.9615384615384616,1,0.34642,39.3272,-1142.63,113.5246233,13.6237286,0.65654
1005064,810,206,111,95,10,Gorilla,24,Mus,0.023120089786756455,34,5.282051282051282,7.0,8,1,Mus,8,Mus,34,16,0.47058823529411764,1,0.171495,129.545,-6245.63,755.3864544,22.2163198,0.42336
1005093,810,282,152,130,15,Gorilla,34,Rattus,0.03164983164983165,48,7.05,1.0,1,1,Mus,23,Mus,48,22,0.4583333333333333,1,0.212921,160.011,-6485.51,751.504079,34.0697021,0.36878
1005110,727,950,476,474,2,Pan,96,Mus,0.1187945479554833,98,29.6875,1.0,1,1,Mus,92,Mus,98,2,0.02040816326530612,1,0.187782,124.348,-6551.77,662.1933945,23.3503161,0.52646
1005116,678,170,114,56,9,Gorilla,61,Mus,0.022794314829713058,70,3.3333333333333335,2.0,1,1,Mus,55,Mus,70,58,0.8285714285714286,1,0.753706,433.076,-5436.57,574.5953993,326.4119797,0.25078
1005128,1907,1007,609,398,75,V7,149,Rattus,0.048004957810935785,233,17.666666666666668,10.0,10,1,Mus,88,Rattus,233,211,0.9055793991416309,1,1.2294,1351.29,-19789.1,1099.1459248,1661.275926,0.12618
1005202,1780,544,485,59,9,V9,156,Pan,0.027783452502553627,435,7.771428571428571,1.0,1,1,Mus,150,Pan,435,426,0.9793103448275862,1,0.444059,651.109,-18494.6,1466.2668699,289.1308114,0.49983
1005207,362,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,435,426,0.9793103448275862,0,1e-06,1e-06,-4165.45,1.0,0.0,0.15487
1005286,506,44,25,19,2,Mus,6,Pan,0.007905138339920948,8,3.6666666666666665,5.0,5,1,Pan,5,Pan,8,6,0.75,1,0.252857,122.096,-3589.19,482.8658095,30.8728283,0.18549
1005336,1011,538,286,252,6,V9,128,Rattus,0.048376944519377754,144,7.472222222222222,1.0,1,1,Mus,84,Mus,144,34,0.2361111111111111,1,0.173776,151.538,-9169.03,872.0306602,26.3336675,0.94546
1005337,2448,3119,1868,1251,219,Pan,615,Rattus,0.11582739156268568,877,10.028938906752412,3.0,1,1,Mus,177,Rattus,877,617,0.7035347776510832,1,0.525428,955.887,-22996.4,1819.2540177,502.2497946,0.6954
1005340,1162,39,20,19,1,Pan,5,Mus,0.0030511657017681113,6,1.6956521739130435,1.0,1,1,Mus,3,Mus,6,1,0.16666666666666666,1,0.0205781,23.7843,-9338.93,1155.8064156,0.4894357,0.21228
1005341,1094,318,173,145,10,Rattus,47,Gorilla,0.026425128801728436,57,10.6,4.0,24,1,Mus,29,Gorilla,57,28,0.49122807017543857,1,0.589706,551.01,-10075.3,934.380861,324.9339031,0.29557
1005350,231,269,153,116,0,Mus,38,Pan,0.1058638331365604,38,11.208333333333334,14.0,6,0,Mus,18,Pan,38,37,0.9736842105263158,1,0.292927,55.8115,-1853.3,190.5304052,16.3486953,0.75001
1005356,327,38,20,18,2,Pan,6,Mus,0.0105643591882124,8,2.533333333333333,3.0,3,2,Pan,3,Mus,8,2,0.25,1,0.0206625,6.62829,-2924.09,320.7883848,0.136957,0.84366
1006240,460,74,39,35,0,Gorilla,11,Mus,0.014624505928853756,11,6.7272727272727275,7.0,7,0,Gorilla,7,Mus,11,4,0.36363636363636365,1,2.86173,1025.26,-4517.45,358.2658043,2934.0172998,0.09212
1006323,414,1208,645,563,54,Rattus,131,Pan,0.2652613087395696,137,38.96774193548387,32.0,22,1,Mus,77,Pan,137,82,0.5985401459854015,1,6.43275,1240.39,-4499.45,192.8242198,7979.1187725,0.15362
1006364,2535,179,97,82,5,Mus,21,Rattus,0.006419221803837189,29,1.9456521739130435,1.0,1,1,Mus,7,Rattus,29,15,0.5172413793103449,1,0.435962,1012.37,-24062.8,2322.1519307,441.3548499,0.2108
