,OMA_group,tree_Mus,tree_Rattus,tree_Pan,tree_Homo,tree_Gorilla,tree_Macaca,tree_V2,tree_V5,tree_V7,tree_V9,tree_root
829,962285,0.07036,0.07833,0.043300000000000005,0.0478,0.07834,0.048010000000000004,0.04641,0.0432,0.0431,0.03783,0.0
830,962510,0.23504999999999998,0.21963,0.23504,0.23288999999999999,0.23463,0.23482,0.16759,0.22777999999999998,0.2259,0.20376,0.0
831,962516,0.17589,0.15516000000000002,0.16826,0.17589,0.16806,0.14873,0.09875,0.16816,0.16376000000000002,0.13799,0.0
832,962915,0.46927,0.46737,0.46928000000000003,0.42847999999999997,0.44650999999999996,0.43396,0.39545,0.42484,0.4216,0.36889,0.0
833,962981,0.01764,0.03422,0.03222,0.03433,0.03312,0.03201,0.00987,0.03212,0.03202,0.0298,0.0
834,963233,0.16531,0.15505,0.15224000000000001,0.14087,0.16532000000000002,0.14025,0.12678,0.14077,0.14067000000000002,0.12573,0.0
835,963289,0.16379,0.16677,0.15862,0.15439000000000003,0.15877000000000002,0.16677000000000003,0.11012,0.15429,0.15324000000000002,0.13356,0.0
836,963592,0.14519,0.14985,0.13885,0.13767,0.14079999999999998,0.14984,0.09886,0.13537,0.13527,0.12766,0.0
837,963730,0.13674,0.14064000000000002,0.12465999999999999,0.13519,0.1298,0.14064,0.10662,0.12456,0.12446,0.12436,0.0
838,963981,0.08505,0.052610000000000004,0.08504,0.08216,0.08355,0.08044,0.02427,0.08206000000000001,0.08057,0.0752,0.0
839,964035,0.01524,0.01655,0.01573,0.01402,0.01473,0.0271,0.01125,0.013919999999999998,0.013819999999999999,0.01126,0.0
840,964134,0.04284,0.03603,0.04107,0.04284,0.04055,0.03425,0.02114,0.03845,0.037630000000000004,0.03072,0.0
841,964215,0.1895,0.1969,0.18947,0.19699,0.19307000000000002,0.18747,0.12796,0.18937,0.18927,0.17074,0.0
842,964490,0.11263,0.11992,0.11428,0.11488000000000001,0.11369,0.11992,0.0706,0.11195000000000001,0.11078,0.10118,0.0
843,964636,0.31196,0.21554,0.29587,0.31196,0.3046,0.28617000000000004,0.18056,0.29195000000000004,0.28428000000000003,0.25068,0.0
844,964960,0.33103000000000005,0.3063,0.32753,0.33113,0.32395,0.31863,0.24449,0.32395,0.32385,0.3029,0.0
845,965341,0.29966000000000004,0.27837,0.29488,0.28668,0.27842999999999996,0.29966,0.19736,0.28658,0.27832999999999997,0.25448,0.0
846,965549,0.22744999999999999,0.15454,0.22744999999999999,0.22585,0.22686,0.21306,0.10525,0.21674,0.2157,0.19125,0.0
847,965976,0.19718,0.20154,0.20162999999999998,0.19371,0.19841999999999999,0.19646,0.13293,0.18313,0.18302999999999997,0.14483,0.0
848,966121,0.16781000000000001,0.18497,0.17309,0.14915,0.14257,0.18497,0.12296,0.13996999999999998,0.13566,0.11806,0.0
849,966810,0.04012,0.044719999999999996,0.04482,0.04133,0.04292,0.04115,0.02715,0.041229999999999996,0.04113,0.03573,0.0
850,967103,0.16869,0.17517,0.07545,0.08461,0.17517,0.08553,0.1379,0.07535,0.07525,0.06151,0.0
851,967116,0.13671,0.10103999999999999,0.12633,0.13651000000000002,0.13671,0.11679,0.08312,0.12623,0.12112,0.10859,0.0
852,967242,0.038919999999999996,0.039099999999999996,0.03724,0.03902,0.03435,0.0391,0.02343,0.03714,0.03425,0.03139,0.0
853,967287,0.36626000000000003,0.48264,0.41991,0.42972000000000005,0.42562,0.48264,0.30779,0.41288,0.41278000000000004,0.39512,0.0
854,968461,0.04251,0.052309999999999995,0.046849999999999996,0.046849999999999996,0.04956,0.052309999999999995,0.03992,0.04675,0.04665,0.04468,0.0
855,968695,0.029859999999999998,0.02586,0.03005,0.025580000000000002,0.02766,0.02987,0.01755,0.02548,0.02538,0.02528,0.0
856,969010,0.08902,0.07163,0.08194,0.08521999999999999,0.07869,0.08902,0.02925,0.07869,0.07859,0.06777,0.0
857,969077,0.08173,0.06485,0.07715999999999999,0.07658999999999999,0.07681,0.08172,0.04689,0.07411,0.07311,0.07031,0.0
858,969177,0.06417,0.15135,0.04139,0.04285,0.04275,0.04277,0.03964,0.04129,0.041190000000000004,0.03964,0.0
859,969340,0.26472,0.25083,0.26236,0.26237,0.26472,0.24324,0.17377,0.26025,0.25823,0.23082,0.0
860,969698,0.49354,0.46658,0.49321,0.48562,0.49353,0.47747,0.06842,0.47738,0.47728,0.43783,0.0
861,969969,0.062290000000000005,0.06235,0.05457,0.05457,0.054470000000000005,0.06235,0.05732,0.05212,0.052020000000000004,0.0485,0.0
862,970238,0.07285,0.06827,0.07295,0.07008,0.06998,0.06429,0.04521,0.06998,0.06988,0.0564,0.0
863,970256,0.0182,0.02024,0.01921,0.02024,0.01808,0.01798,0.01465,0.019110000000000002,0.01798,0.01685,0.0
864,970257,0.0299,0.07855000000000001,0.07854,0.07628,0.07414,0.07761,0.0075,0.07517,0.07178999999999999,0.06959,0.0
865,970591,0.11371999999999999,0.09813,0.11381000000000001,0.11008000000000001,0.11121,0.1061,0.06398,0.10636000000000001,0.10626000000000001,0.08951,0.0
866,970727,0.0965,0.14107999999999998,0.11038,0.1104,0.14108,0.10308,0.07155,0.10175000000000001,0.10165,0.0937,0.0
867,970743,0.01967,0.01675,0.01352,0.13345,0.013420000000000001,0.01801,0.01323,0.013420000000000001,0.01332,0.01322,0.0
868,970790,0.10572,0.09431,0.0664,0.07283,0.06836,0.10572000000000001,0.07611,0.0663,0.06620000000000001,0.05981,0.0
869,971135,0.26643,0.25272,0.2641,0.26178,0.26643,0.24242000000000002,0.21998,0.24886000000000003,0.24096,0.20258,0.0
870,971152,0.02851,0.03143,0.03143,0.02944,0.02851,0.027069999999999997,0.02506,0.02659,0.02549,0.01884,0.0
871,971542,0.12702,0.13036,0.1227,0.13046,0.13036,0.11812,0.08095,0.1226,0.1225,0.11437,0.0
872,971668,0.15333000000000002,0.06168,0.040600000000000004,0.040600000000000004,0.0405,0.05301,0.0403,0.0405,0.040400000000000005,0.0403,0.0
873,971705,0.12835000000000002,0.045079999999999995,0.12153,0.02579,0.02451,0.12835,0.02871,0.02345,0.02335,0.02325,0.0
874,971809,0.15914,0.15094000000000002,0.047380000000000005,0.0261,0.15915,0.054990000000000004,0.13356,0.026000000000000002,0.01907,0.01897,0.0
875,971987,0.02536,0.026869999999999998,0.0121,0.027069999999999997,0.01935,0.0156,0.02147,0.012,0.011899999999999999,0.0118,0.0
876,971994,0.27680000000000005,0.30246,0.30256,0.29242999999999997,0.28491,0.2964,0.19545,0.28378,0.28368,0.26452,0.0
877,972423,0.11821999999999999,0.15228,0.14246999999999999,0.13773,0.15183,0.15228,0.0565,0.13538999999999998,0.13529,0.12666,0.0
878,973658,0.10582,0.1217,0.014910000000000001,0.013070000000000002,0.1217,0.01869,0.10205,0.01297,0.011040000000000001,0.00901,0.0
879,973722,0.23548,0.28276,0.26659,0.27171,0.2716,0.28276,0.19019,0.26649,0.26639,0.23858,0.0
880,973734,0.10089000000000001,0.09464,0.09766,0.0824,0.10089999999999999,0.08900999999999999,0.08133,0.08115,0.08105,0.07733,0.0
881,973877,0.07044,0.04538,0.07042999999999999,0.06651,0.06458,0.06461,0.03043,0.06458,0.06264,0.05472,0.0
882,974394,0.046,0.04961,0.04796,0.04796,0.04786,0.049600000000000005,0.02534,0.04786,0.047760000000000004,0.03964,0.0
883,974540,0.06923,0.08125,0.07464,0.07691999999999999,0.07238,0.08124999999999999,0.04587,0.07238,0.07228,0.07218,0.0
884,974676,0.04696,0.16410999999999998,0.16052,0.16053,0.16411,0.15030000000000002,0.0334,0.15689,0.15679,0.14402,0.0
885,974744,0.25939999999999996,0.28110999999999997,0.25849,0.2552,0.26508,0.28112,0.1765,0.2519,0.2518,0.24964,0.0
886,975105,0.08657999999999999,0.07665999999999999,0.08353000000000001,0.08614,0.08305,0.08658,0.06352,0.08218,0.08208,0.07678,0.0
887,975485,0.53372,0.49846999999999997,0.52817,0.53372,0.5199199999999999,0.50062,0.34711,0.5211399999999999,0.51774,0.47018,0.0
888,975529,0.06291,0.06071,0.046810000000000004,0.04571,0.06207,0.06291,0.04301,0.044180000000000004,0.04408,0.03998,0.0
889,975530,0.00732,0.00635,0.02244,0.0057,0.0056,0.0055000000000000005,0.00537,0.0056,0.0055000000000000005,0.0054,0.0
890,975536,0.02281,0.03432,0.03352,0.03438,0.03432,0.034140000000000004,0.01909,0.033420000000000005,0.03332,0.03228,0.0
891,975945,0.041819999999999996,0.03612,0.06563,0.06054999999999999,0.11549,0.038509999999999996,0.03133,0.05541,0.050839999999999996,0.03133,0.0
892,976128,0.10036,0.09758,0.08528,0.08791,0.10036,0.08979,0.06241,0.08491,0.08481,0.07836,0.0
893,976133,0.06658,0.05912,0.03273,0.0037599999999999995,0.06668,0.0056500000000000005,0.05327,0.00168,0.00158,0.00148,0.0
894,976233,0.03519,0.05216,0.10019,0.02901,0.03197,0.02881,0.02871,0.028909999999999998,0.02881,0.02871,0.0
895,976836,0.04996,0.054639999999999994,0.05339,0.05319,0.051879999999999996,0.05465,0.03693,0.05078,0.05068,0.04591,0.0
896,976969,0.055349999999999996,0.06835,0.0556,0.04541,0.06835,0.03403,0.04364,0.04074,0.040639999999999996,0.02879,0.0
897,977028,0.03239,0.00578,0.02821,0.02821,0.03238,0.02558,0.00455,0.02811,0.02801,0.02548,0.0
898,977510,0.02903,0.030920000000000003,0.03103,0.008560000000000002,0.008459999999999999,0.00252,0.02382,0.00681,0.00671,0.00066,0.0
899,977549,0.20557,0.20313,0.17880000000000001,0.17853000000000002,0.20557,0.19315000000000002,0.11017,0.17254,0.16862000000000002,0.15465,0.0
900,978533,0.09378,0.14134000000000002,0.13175,0.14144,0.14072,0.13292,0.06553,0.12817,0.12807000000000002,0.10526,0.0
901,978557,0.13434000000000001,0.16684,0.13332,0.1353,0.16683,0.13683,0.11422,0.13133,0.12944,0.11583,0.0
902,982700,0.049740000000000006,0.040920000000000005,0.00762,0.049830000000000006,0.01013,0.01017,0.03636,0.007520000000000001,0.00742,0.00608,0.0
903,982732,0.04235,0.04345,0.04127,0.04127,0.04345,0.03927,0.02313,0.04117,0.041069999999999995,0.03417,0.0
904,982747,0.09571,0.09367,0.08902,0.09137,0.09571,0.08967,0.07009,0.08892,0.08610000000000001,0.07337,0.0
905,983184,0.21421,0.15653,0.21441,0.21441,0.21431,0.17914,0.10311,0.21431,0.21421,0.17904,0.0
906,983455,0.40134000000000003,0.4326,0.4326,0.39016,0.39737,0.3961,0.32527,0.38062,0.37722,0.34203,0.0
907,983722,0.05912,0.05844,0.05731,0.059230000000000005,0.05913,0.053590000000000006,0.04403,0.057210000000000004,0.05711,0.04719,0.0
908,984008,0.18288,0.16829,0.10192,0.09806,0.18289,0.10088,0.15353,0.09421,0.09411,0.08191,0.0
909,984114,0.04444,0.044789999999999996,0.042050000000000004,0.04195,0.04479,0.03757,0.03592,0.04052,0.040420000000000005,0.03375,0.0
910,984282,0.0552,0.047740000000000005,0.04832,0.0553,0.048220000000000006,0.04845,0.03357,0.048220000000000006,0.04812,0.04114,0.0
911,984374,0.09244,0.08723,0.08003,0.08004,0.07997,0.09244,0.07873,0.07895,0.07885,0.07445,0.0
912,984599,0.08485,0.09636,0.09646,0.09596,0.09586,0.09355000000000001,0.05629,0.09352,0.09342,0.08733,0.0
913,984693,0.40174,0.393,0.40175000000000005,0.35986,0.36165,0.37331000000000003,0.27488,0.35095000000000004,0.34576,0.31657,0.0
914,984786,0.0917,0.09147,0.08764,0.0917,0.08463,0.08559,0.06923,0.08311,0.08066,0.06241,0.0
915,984833,0.17539,0.15123,0.17540999999999998,0.16859,0.17210999999999999,0.17345,0.13413,0.16521999999999998,0.16363,0.14128,0.0
916,985215,0.09683,0.07938,0.09693,0.09197000000000001,0.09343000000000001,0.09678,0.06632,0.09040000000000001,0.0903,0.07727,0.0
917,985224,0.11165,0.11309,0.11309000000000001,0.053970000000000004,0.05393,0.06035,0.09068,0.05387,0.05228,0.03024,0.0
918,986157,0.0785,0.09885,0.09895999999999999,0.0949,0.0948,0.09314,0.06209,0.0948,0.09469999999999999,0.08761,0.0
919,986167,0.05978,0.10256,0.07993,0.08,0.10256,0.07231,0.04387,0.07659,0.07566,0.06837,0.0
920,986180,0.26632999999999996,0.27552,0.27141,0.27552,0.26913,0.24896,0.19784,0.26354,0.2605,0.20511,0.0
921,986198,0.002,0.002,0.004,0.004,0.003,0.002,0.001,0.003,0.002,0.001,0.0
922,986428,0.35152,0.33611,0.34696000000000005,0.35152000000000005,0.34778000000000003,0.35008000000000006,0.23535,0.33719000000000005,0.335,0.3057,0.0
923,986594,0.05255,0.05661,0.05662,0.05252,0.052419999999999994,0.055569999999999994,0.04507,0.052419999999999994,0.05037,0.03784,0.0
924,987383,0.030109999999999998,0.03403,0.03308,0.03397,0.03403,0.03224,0.02446,0.03121,0.03029,0.02658,0.0
925,987906,0.02398,0.04627,0.04274,0.04564,0.04449,0.046270000000000006,0.0145,0.039490000000000004,0.03939,0.03309,0.0
926,988292,0.039580000000000004,0.03965,0.04127,0.04271,0.28431,0.03657,0.03023,0.03841,0.03672,0.03023,0.0
927,988945,0.06978999999999999,0.05369,0.06999,0.06999,0.06989,0.05478,0.03812,0.06989,0.06979,0.05468,0.0
928,989185,0.15946,0.16517,0.16537,0.16537,0.16527,0.13171999999999998,0.14132,0.16527,0.16516999999999998,0.13162,0.0
929,989322,0.10862000000000001,0.11996000000000001,0.11814,0.11279,0.11997,0.1176,0.08386,0.11008,0.10998,0.09648,0.0
930,989349,0.057870000000000005,0.04574,0.05573,0.05573,0.05788,0.05469,0.03092,0.05348,0.05338,0.04707,0.0
931,989436,0.002,0.002,0.004,0.004,0.003,0.002,0.001,0.003,0.002,0.001,0.0
932,989696,0.00547,0.02464,0.01736,0.011899999999999999,0.02463,0.01951,0.00452,0.0116,0.0115,0.01053,0.0
933,989777,0.05231,0.055,0.047259999999999996,0.04835,0.048249999999999994,0.05499999999999999,0.04098,0.04616,0.04606,0.04223,0.0
934,990026,0.025259999999999998,0.030469999999999997,0.028020000000000003,0.03056,0.02792,0.02595,0.01155,0.02792,0.02782,0.02406,0.0
935,990068,0.08302999999999999,0.06421,0.07422999999999999,0.08313999999999999,0.07413,0.05196,0.06411,0.07413,0.07403,0.03865,0.0
936,990103,0.22666,0.21910000000000002,0.21417,0.20919,0.22666,0.2075,0.12664,0.2037,0.2036,0.18378,0.0
937,990249,0.023260000000000003,0.03188,0.02932,0.02932,0.03188,0.02369,0.01536,0.02922,0.02912,0.02359,0.0
938,990289,0.03984,0.03642,0.03965,0.03921,0.03983,0.03884,0.02376,0.03755,0.03745,0.03315,0.0
939,990803,0.05317,0.07252,0.05999,0.05999,0.05989,0.07252,0.05307,0.05989,0.05979,0.05969,0.0
940,991045,0.14135999999999999,0.13959,0.09126000000000001,0.09368000000000001,0.14135,0.08891,0.07186,0.09116,0.08399000000000001,0.07341,0.0
941,991218,0.05347,0.0586,0.01618,0.01917,0.0586,0.02122,0.04969,0.01299,0.012889999999999999,0.00934,0.0
942,991273,0.034519999999999995,0.06959,0.06719,0.06043,0.05771,0.06959,0.03179,0.05431,0.054209999999999994,0.02991,0.0
943,991300,0.06528,0.07015,0.06627,0.06759,0.06616999999999999,0.07014999999999999,0.03232,0.06495,0.06484999999999999,0.06352,0.0
944,992423,0.02115,0.03488,0.01355,0.01241,0.01346,0.034879999999999994,0.01978,0.01231,0.012209999999999999,0.01211,0.0
945,992633,0.2047,0.26726,0.26726,0.26263,0.24935,0.24172,0.15452,0.25822999999999996,0.24925,0.21899,0.0
946,992961,0.56225,0.43270000000000003,0.50585,0.50584,0.56225,0.489,0.37164,0.49577,0.49567,0.44816,0.0
947,993257,0.26222,0.25859,0.26232,0.24883,0.26204,0.2499,0.16009,0.24873,0.24863000000000002,0.22078,0.0
948,993477,0.11756,0.1383,0.12156,0.12674,0.12146,0.1383,0.07815,0.12146,0.12136,0.09972,0.0
949,993606,0.28232999999999997,0.28963,0.23310999999999998,0.23334,0.28963,0.22831,0.21172,0.2262,0.22407,0.19899,0.0
950,993694,0.14423,0.22146,0.19338000000000002,0.19338000000000002,0.19229000000000002,0.22146000000000002,0.1053,0.18785000000000002,0.18775,0.18199,0.0
951,994084,0.08671999999999999,0.06317,0.05244,0.05244,0.18255999999999997,0.07061,0.05214,0.05234,0.05224,0.05214,0.0
952,994223,0.17315999999999998,0.20578999999999997,0.07889,0.08011,0.0849,0.20579,0.13581,0.07768,0.07758,0.07446,0.0
953,994448,0.11076,0.1096,0.11076,0.10010999999999999,0.10937,0.09728999999999999,0.09879,0.10000999999999999,0.09439,0.07461,0.0
954,994483,0.06695,0.07145,0.07155,0.06947,0.06285,0.07023,0.05216,0.06547,0.06275,0.06265,0.0
955,994577,0.05342,0.05007,0.05118,0.05349,0.05343,0.05194,0.04193,0.05108,0.05098,0.04843,0.0
956,994867,0.09064,0.11233,0.05916,0.04303,0.11244,0.04557,0.08631,0.0301,0.03,0.0299,0.0
957,995244,0.27978,0.29014,0.22286,0.23165999999999998,0.22275999999999999,0.29014,0.21844,0.22275999999999999,0.22266,0.21788,0.0
958,995313,0.007010000000000001,0.007010000000000001,0.007050000000000001,0.00579,0.007010000000000001,0.00559,0.00691,0.00569,0.00559,0.00549,0.0
959,995318,0.17128,0.17923,0.17125,0.1737,0.17923,0.14576,0.1406,0.16491,0.16481,0.12311,0.0
960,995485,0.1169,0.15439,0.14786,0.15439,0.14794000000000002,0.13728,0.10878,0.14157,0.13947,0.11192,0.0
961,995528,0.14825,0.19924,0.19241999999999998,0.19934,0.19111999999999998,0.16427999999999998,0.13122,0.18191,0.18181,0.16418,0.0
962,995561,0.10785,0.10822,0.09043,0.09148999999999999,0.10822999999999999,0.0839,0.07354,0.08546999999999999,0.08388999999999999,0.07826,0.0
963,996035,0.02727,0.027319999999999997,0.02658,0.024890000000000002,0.024890000000000002,0.02731,0.01799,0.0241,0.022520000000000002,0.02033,0.0
964,996377,0.07851,0.07607,0.06171,0.06247,0.060590000000000005,0.07851,0.05551,0.05945,0.05813,0.05072,0.0
965,996427,0.32258,0.08892,0.10056,0.10918,0.09205999999999999,0.08353,0.07501,0.09205999999999999,0.09195999999999999,0.07501,0.0
966,996434,0.43616,0.5897,0.56904,0.58035,0.57453,0.58971,0.40172,0.56894,0.56884,0.53162,0.0
967,996436,0.04811,0.04305,0.04149,0.03883,0.0442,0.04811,0.02996,0.03873,0.038630000000000005,0.03853,0.0
968,996870,0.31672,0.28665999999999997,0.31671,0.28929,0.28874,0.31382,0.21832,0.28151,0.28056,0.2692,0.0
969,997001,0.00247,0.0002,0.0004,0.0004,0.00030000000000000003,0.0002,0.0001,0.00030000000000000003,0.0002,0.0001,0.0
970,997046,0.01061,0.01221,0.00339,0.00179,0.00721,0.01221,0.01051,0.00169,0.00159,0.00149,0.0
971,997282,0.02819,0.07829,0.02306,0.02306,0.0239,0.03841,0.01907,0.02296,0.02286,0.01907,0.0
972,997417,0.06186,0.050469999999999994,0.05873,0.06107,0.06186,0.05914,0.03525,0.05796,0.05719,0.05066,0.0
973,997743,0.11049,0.10817,0.1025,0.10379999999999999,0.10758999999999999,0.11048999999999999,0.08749,0.10121,0.10110999999999999,0.09101,0.0
974,997853,0.00544,0.00544,0.0004,0.0014100000000000002,0.00030000000000000003,0.00341,0.00101,0.00030000000000000003,0.0002,0.0001,0.0
975,997982,0.07341,0.05512,0.07350999999999999,0.07348,0.06717,0.06085,0.04823,0.06717,0.06707,0.06075,0.0
976,997990,0.19794,0.17252,0.18663,0.1908,0.19018,0.19794,0.13549,0.18212,0.18104,0.16371,0.0
977,998020,0.20625,0.23020000000000002,0.21887,0.22394000000000003,0.23019,0.21084000000000003,0.18137,0.21877000000000002,0.21523,0.18657,0.0
978,998030,0.05394,0.08269,0.07304,0.08282,0.07777,0.0827,0.03822,0.07294,0.07284,0.07274,0.0
979,998691,0.10094,0.10626000000000001,0.09256,0.09619,0.09246,0.10627,0.0781,0.09246,0.09236,0.08594,0.0
980,998788,0.02297,0.02017,0.02316,0.019780000000000002,0.01968,0.02186,0.01226,0.01968,0.01958,0.01948,0.0
981,998960,0.04981,0.055740000000000005,0.05424,0.049499999999999995,0.05087,0.055749999999999994,0.04345,0.0494,0.0493,0.04615,0.0
982,999016,0.20836,0.22624,0.21905,0.22514,0.22503,0.22624,0.16945,0.21895,0.21885,0.20038,0.0
983,999042,0.1697,0.19949999999999998,0.19959999999999997,0.05272,0.06384999999999999,0.07586,0.16368,0.05262,0.05252,0.03818,0.0
984,999069,0.0304,0.02945,0.02473,0.02473,0.0304,0.01937,0.02359,0.02463,0.02453,0.01927,0.0
985,999139,0.032350000000000004,0.02795,0.028220000000000002,0.028220000000000002,0.02812,0.032350000000000004,0.0207,0.02812,0.02802,0.02714,0.0
986,999464,0.07473,0.08109,0.08109,0.04091,0.042050000000000004,0.05917,0.06293,0.03969,0.03844,0.02452,0.0
987,999465,0.14082,0.14666,0.14666,0.11583,0.12039,0.12190999999999999,0.10494,0.11383,0.11165,0.08785,0.0
988,999520,0.11114,0.12236000000000001,0.1192,0.12236,0.11302,0.11477,0.09835,0.11604,0.11291999999999999,0.09579,0.0
989,999580,0.06597,0.07949,0.07203,0.07852,0.07512,0.07949,0.04385,0.07193000000000001,0.07183,0.07173,0.0
